idx,t_us,red,ir,green,finger,rb_used,flags
6727,106113230,150489,174945,0,1,0,0
6728,106128855,150489,174945,0,1,0,2
6729,106144480,150461,174984,0,1,1,0
6730,106160105,150461,174995,0,1,0,0
6731,106175730,150461,174995,0,1,0,2
6732,106191355,150461,174995,0,1,0,2
6733,106206980,150468,175021,0,1,1,0
6734,106222605,150461,175016,0,1,0,0
6735,106238230,150447,174980,0,1,0,0
6736,106253855,150447,174980,0,1,0,2
6737,106269480,150447,174980,0,1,0,2
6738,106285105,150447,174980,0,1,0,2
6739,106300730,150423,174932,0,1,1,0
6740,106316355,150381,174917,0,1,0,0
6741,106331980,150381,174917,0,1,0,2
6742,106347605,150377,174855,0,1,1,0
6743,106363230,150370,174838,0,1,0,0
6744,106378855,150370,174838,0,1,0,2
6745,106394480,150350,174889,0,1,1,0
6746,106410105,150369,174918,0,1,0,0
6747,106425730,150369,174918,0,1,0,2
6748,106441355,150347,175016,0,1,0,0
6749,106456980,150347,175016,0,1,0,2
6750,106472605,150347,175016,0,1,0,2
6751,106488230,150347,175016,0,1,0,2
6752,106503855,150386,175028,0,1,1,0
6753,106519480,150384,175084,0,1,0,0
6754,106535105,150384,175084,0,1,0,2
6755,106550730,150448,175055,0,1,1,0
6756,106566355,150456,175092,0,1,0,0
6757,106581980,150456,175092,0,1,0,2
6758,106597605,150480,175104,0,1,1,0
6759,106613230,150470,175099,0,1,0,0
6760,106628855,150470,175099,0,1,0,2
6761,106644480,150405,175131,0,1,0,0
6762,106660105,150405,175131,0,1,0,2
6763,106675730,150405,175131,0,1,0,2
6764,106691355,150405,175131,0,1,0,2
6765,106706980,150434,175173,0,1,1,0
6766,106722605,150430,175213,0,1,0,0
6767,106738230,150430,175213,0,1,0,2
6768,106753855,150430,175251,0,1,1,0
6769,106769480,150407,175168,0,1,0,0
6770,106785105,150407,175168,0,1,0,2
6771,106800730,150388,174987,0,1,1,0
6772,106816355,150339,174898,0,1,0,0
6773,106831980,150339,174898,0,1,0,2
6774,106847605,150288,174860,0,1,0,0
6775,106863230,150288,174860,0,1,0,2
6776,106878855,150288,174860,0,1,0,2
6777,106894480,150288,174860,0,1,0,2
6778,106910105,150306,174845,0,1,1,0
6779,106925730,150291,174824,0,1,0,0
6780,106941355,150291,174824,0,1,0,2
6781,106956980,150282,174893,0,1,1,0
6782,106972605,150272,174887,0,1,0,0
6783,106988230,150272,174887,0,1,0,2
6784,107003855,150272,174918,0,1,1,0
6785,107019480,150253,174933,0,1,0,0
6786,107035105,150253,174933,0,1,0,2
6787,107050730,150258,174860,0,1,0,0
6788,107066355,150258,174860,0,1,0,2
6789,107081980,150258,174860,0,1,0,2
6790,107097605,150258,174860,0,1,0,2
6791,107113230,150251,174934,0,1,1,0
6792,107128855,150229,174897,0,1,0,0
6793,107144480,150229,174897,0,1,0,2
6794,107160105,150290,174877,0,1,1,0
6795,107175730,150321,174913,0,1,0,0
6796,107191355,150321,174913,0,1,0,2
6797,107206980,150280,174919,0,1,1,0
6798,107222605,150300,174985,0,1,0,0
6799,107238230,150300,174985,0,1,0,2
6800,107253855,150275,175069,0,1,0,0
6801,107269480,150275,175069,0,1,0,2
6802,107285105,150275,175069,0,1,0,2
6803,107300730,150275,175069,0,1,0,2
6804,107316355,150323,175136,0,1,1,0
6805,107331980,150295,175135,0,1,0,0
6806,107347605,150295,175135,0,1,0,2
6807,107363230,150296,175152,0,1,1,0
6808,107378855,150319,175176,0,1,0,0
6809,107394480,150319,175176,0,1,0,2
6810,107410105,150305,175214,0,1,1,0
6811,107425730,150318,175249,0,1,0,0
6812,107441355,150318,175249,0,1,0,2
6813,107456980,150318,175249,0,1,0,2
6814,107472605,150318,175249,0,1,0,2
6815,107488230,150318,175249,0,1,0,2
6816,107503855,150336,175304,0,1,1,0
6817,107519480,150332,175334,0,1,0,0
6818,107535105,150332,175334,0,1,0,2
6819,107550730,150369,175397,0,1,1,0
6820,107566355,150343,175337,0,1,0,0
6821,107581980,150343,175337,0,1,0,2
6822,107597605,150343,175337,0,1,0,2
6823,107613230,150312,175228,0,1,1,0
6824,107628855,150284,175140,0,1,0,0
6825,107644480,150284,175140,0,1,0,2
6826,107660105,150295,175082,0,1,1,0
6827,107675730,150283,175065,0,1,0,0
6828,107691355,150283,175065,0,1,0,2
6829,107706980,150265,175057,0,1,0,0
6830,107722605,150265,175057,0,1,0,2
6831,107738230,150265,175057,0,1,0,2
6832,107753855,150292,175011,0,1,1,0
6833,107769480,150232,174943,0,1,0,0
6834,107785105,150232,174943,0,1,0,2
6835,107800730,150232,174943,0,1,0,2
6836,107816355,150206,174865,0,1,1,0
6837,107831980,150196,174865,0,1,0,0
6838,107847605,150196,174865,0,1,0,2
6839,107863230,150181,174919,0,1,1,0
6840,107878855,150148,174935,0,1,0,0
6841,107894480,150148,174935,0,1,0,2
6842,107910105,150174,174980,0,1,0,0
6843,107925730,150174,174980,0,1,0,2
6844,107941355,150174,174980,0,1,0,2
6845,107956980,150133,174954,0,1,1,0
6846,107972605,150153,174925,0,1,0,0
6847,107988230,150153,174925,0,1,0,2
6848,108003855,150153,174925,0,1,0,2
6849,108019480,150105,174909,0,1,1,0
6850,108035105,150093,174893,0,1,0,0
6851,108050730,150093,174893,0,1,0,2
6852,108066355,150087,174898,0,1,1,0
6853,108081980,150088,174923,0,1,0,0
6854,108097605,150088,174923,0,1,0,2
6855,108113230,150088,174923,0,1,0,2
6856,108128855,150088,174923,0,1,0,2
6857,108144480,150088,174923,0,1,0,2
6858,108160105,150105,175003,0,1,1,0
6859,108175730,150123,175069,0,1,0,0
6860,108191355,150123,175069,0,1,0,2
6861,108206980,150125,175100,0,1,1,0
6862,108222605,150113,175108,0,1,0,0
6863,108238230,150113,175108,0,1,0,2
6864,108253855,150118,175128,0,1,1,0
6865,108269480,150089,175125,0,1,0,0
6866,108285105,150089,175125,0,1,0,2
6867,108300730,150089,175120,0,1,1,0
6868,108316355,150078,175140,0,1,0,0
6869,108331980,150078,175140,0,1,0,2
6870,108347605,150078,175140,0,1,0,2
6871,108363230,150078,175140,0,1,0,2
6872,108378855,150078,175140,0,1,0,2
6873,108394480,149932,174766,0,1,1,0
6874,108410105,149914,174721,0,1,0,0
6875,108425730,149914,174721,0,1,0,2
6876,108441355,149914,174721,0,1,0,2
6877,108456980,149882,174669,0,1,1,0
6878,108472605,149869,174718,0,1,0,0
6879,108488230,149869,174718,0,1,0,2
6880,108503855,149935,174721,0,1,1,0
6881,108519480,149923,174727,0,1,0,0
6882,108535105,149923,174727,0,1,0,2
6883,108550730,149959,174761,0,1,1,0
6884,108566355,149966,174761,0,1,0,0
6885,108581980,149966,174761,0,1,0,2
6886,108597605,149966,174761,0,1,0,2
6887,108613230,149966,174761,0,1,0,2
6888,108628855,149966,174761,0,1,0,2
6889,108644480,149939,174748,0,1,1,0
6890,108660105,149925,174726,0,1,0,0
6891,108675730,149925,174726,0,1,0,2
6892,108691355,149924,174689,0,1,1,0
6893,108706980,149914,174697,0,1,0,0
6894,108722605,149914,174697,0,1,0,2
6895,108738230,149897,174772,0,1,1,0
6896,108753855,149870,174767,0,1,0,0
6897,108769480,149870,174767,0,1,0,2
6898,108785105,149870,174767,0,1,0,2
6899,108800730,149882,174796,0,1,1,0
6900,108816355,149876,174833,0,1,0,0
6901,108831980,149940,174919,0,1,0,0
6902,108847605,149940,174919,0,1,0,2
6903,108863230,149940,174919,0,1,0,2
6904,108878855,149940,174919,0,1,0,2
6905,108894480,149984,175023,0,1,1,0
6906,108910105,150006,175028,0,1,0,0
6907,108925730,150006,175028,0,1,0,2
6908,108941355,149991,175035,0,1,1,0
6909,108956980,150016,175062,0,1,0,0
6910,108972605,150016,175062,0,1,0,2
6911,108988230,150016,175062,0,1,0,2
6912,109003855,149949,175156,0,1,1,0
6913,109019480,149967,175214,0,1,0,0
6914,109035105,150001,175261,0,1,0,0
6915,109050730,150001,175261,0,1,0,2
6916,109066355,150001,175261,0,1,0,2
6917,109081980,150001,175261,0,1,0,2
6918,109097605,149998,175261,0,1,1,0
6919,109113230,149969,175158,0,1,0,0
6920,109128855,149969,175158,0,1,0,2
6921,109144480,149921,175009,0,1,1,0
6922,109160105,149898,174973,0,1,0,0
6923,109175730,149898,174973,0,1,0,2
6924,109191355,149898,174973,0,1,0,2
6925,109206980,149895,174989,0,1,1,0
6926,109222605,149904,175032,0,1,0,0
6927,109238230,149928,175157,0,1,0,0
6928,109253855,149928,175157,0,1,0,2
6929,109269480,149928,175157,0,1,0,2
6930,109285105,149928,175157,0,1,0,2
6931,109300730,149961,175207,0,1,1,0
6932,109316355,149946,175230,0,1,0,0
6933,109331980,149946,175230,0,1,0,2
6934,109347605,149958,175232,0,1,1,0
6935,109363230,149925,175225,0,1,0,0
6936,109378855,149925,175225,0,1,0,2
6937,109394480,149925,175225,0,1,0,2
6938,109410105,149939,175252,0,1,1,0
6939,109425730,149946,175269,0,1,0,0
6940,109441355,149970,175283,0,1,0,0
6941,109456980,149970,175283,0,1,0,2
6942,109472605,149970,175283,0,1,0,2
6943,109488230,149970,175283,0,1,0,2
6944,109503855,150003,175264,0,1,1,0
6945,109519480,150023,175253,0,1,0,0
6946,109535105,150023,175253,0,1,0,2
6947,109550730,149996,175245,0,1,1,0
6948,109566355,149994,175229,0,1,0,0
6949,109581980,149994,175229,0,1,0,2
6950,109597605,149994,175229,0,1,0,2
6951,109613230,149902,175291,0,1,1,0
6952,109628855,149899,175324,0,1,0,0
6953,109644480,149956,175391,0,1,0,0
6954,109660105,149956,175391,0,1,0,2
6955,109675730,149956,175391,0,1,0,2
6956,109691355,149956,175391,0,1,0,2
6957,109706980,149964,175404,0,1,1,0
6958,109722605,149972,175436,0,1,0,0
6959,109738230,149972,175436,0,1,0,2
6960,109753855,149957,175423,0,1,1,0
6961,109769480,149939,175449,0,1,0,0
6962,109785105,149939,175449,0,1,0,2
6963,109800730,149939,175449,0,1,0,2
6964,109816355,149968,175474,0,1,1,0
6965,109831980,149966,175455,0,1,0,0
6966,109847605,149947,175319,0,1,0,0
6967,109863230,149947,175319,0,1,0,2
6968,109878855,149947,175319,0,1,0,2
6969,109894480,149947,175319,0,1,0,2
6970,109910105,149881,175242,0,1,1,0
6971,109925730,149866,175240,0,1,0,0
6972,109941355,149866,175240,0,1,0,2
6973,109956980,149888,175203,0,1,1,0
6974,109972605,149891,175249,0,1,0,0
6975,109988230,149891,175249,0,1,0,2
6976,110003855,149891,175249,0,1,0,2
6977,110019480,149884,175349,0,1,1,0
6978,110035105,149873,175367,0,1,0,0
6979,110050730,149927,175404,0,1,0,0
6980,110066355,149927,175404,0,1,0,2
6981,110081980,149927,175404,0,1,0,2
6982,110097605,149927,175404,0,1,0,2
6983,110113230,149931,175277,0,1,1,0
6984,110128855,149925,175255,0,1,0,0
6985,110144480,149925,175255,0,1,0,2
6986,110160105,149820,175297,0,1,1,0
6987,110175730,149827,175281,0,1,0,0
6988,110191355,149827,175281,0,1,0,2
6989,110206980,149827,175281,0,1,0,2
6990,110222605,149864,175309,0,1,1,0
6991,110238230,149871,175345,0,1,0,0
6992,110253855,149849,175408,0,1,0,0
6993,110269480,149849,175408,0,1,0,2
6994,110285105,149849,175408,0,1,0,2
6995,110300730,149849,175408,0,1,0,2
6996,110316355,149884,175446,0,1,1,0
6997,110331980,149885,175459,0,1,0,0
6998,110347605,149885,175459,0,1,0,2
6999,110363230,149892,175469,0,1,1,0
7000,110378855,149878,175473,0,1,0,0
7001,110394480,149878,175473,0,1,0,2
7002,110410105,149883,175495,0,1,1,0
7003,110425730,149880,175521,0,1,0,0
7004,110441355,149880,175521,0,1,0,2
7005,110456980,149889,175542,0,1,0,0
7006,110472605,149889,175542,0,1,0,2
7007,110488230,149889,175542,0,1,0,2
7008,110503855,149889,175542,0,1,0,2
7009,110519480,149840,175564,0,1,1,0
7010,110535105,149868,175609,0,1,0,0
7011,110550730,149868,175609,0,1,0,2
7012,110566355,149915,175570,0,1,1,0
7013,110581980,149892,175439,0,1,0,0
7014,110597605,149892,175439,0,1,0,2
7015,110613230,149821,175366,0,1,1,0
7016,110628855,149795,175345,0,1,0,0
7017,110644480,149795,175345,0,1,0,2
7018,110660105,149800,175278,0,1,0,0
7019,110675730,149800,175278,0,1,0,2
7020,110691355,149800,175278,0,1,0,2
7021,110706980,149800,175278,0,1,0,2
7022,110722605,149836,175302,0,1,1,0
7023,110738230,149892,175342,0,1,0,0
7024,110753855,149892,175342,0,1,0,2
7025,110769480,149849,175398,0,1,1,0
7026,110785105,149826,175409,0,1,0,0
7027,110800730,149826,175409,0,1,0,2
7028,110816355,149793,175417,0,1,1,0
7029,110831980,149797,175389,0,1,0,0
7030,110847605,149797,175389,0,1,0,2
7031,110863230,149778,175350,0,1,0,0
7032,110878855,149778,175350,0,1,0,2
7033,110894480,149778,175350,0,1,0,2
7034,110910105,149778,175350,0,1,0,2
7035,110925730,149783,175359,0,1,1,0
7036,110941355,149792,175366,0,1,0,0
7037,110956980,149792,175366,0,1,0,2
7038,110972605,149801,175423,0,1,1,0
7039,110988230,149797,175403,0,1,0,0
7040,111003855,149797,175403,0,1,0,2
7041,111019480,149789,175365,0,1,1,0
7042,111035105,149797,175416,0,1,0,0
7043,111050730,149797,175416,0,1,0,2
7044,111066355,149797,175416,0,1,0,2
7045,111081980,149797,175416,0,1,0,2
7046,111097605,149797,175416,0,1,0,2
7047,111113230,149799,175509,0,1,1,0
7048,111128855,149829,175531,0,1,0,0
7049,111144480,149829,175531,0,1,0,2
7050,111160105,149840,175552,0,1,1,0
7051,111175730,149836,175533,0,1,0,0
7052,111191355,149836,175533,0,1,0,2
7053,111206980,149836,175533,0,1,0,2
7054,111222605,149828,175536,0,1,1,0
7055,111238230,149831,175607,0,1,0,0
7056,111253855,149831,175607,0,1,0,2
7057,111269480,149841,175575,0,1,1,0
7058,111285105,149834,175490,0,1,0,0
7059,111300730,149834,175490,0,1,0,2
7060,111316355,149723,175324,0,1,0,0
7061,111331980,149723,175324,0,1,0,2
7062,111347605,149723,175324,0,1,0,2
7063,111363230,149720,175285,0,1,1,0
7064,111378855,149702,175302,0,1,0,0
7065,111394480,149702,175302,0,1,0,2
7066,111410105,149702,175302,0,1,0,2
7067,111425730,149700,175314,0,1,1,0
7068,111441355,149710,175350,0,1,0,0
7069,111456980,149710,175350,0,1,0,2
7070,111472605,149713,175360,0,1,1,0
7071,111488230,149713,175395,0,1,0,0
7072,111503855,149713,175395,0,1,0,2
7073,111519480,149713,175381,0,1,0,0
7074,111535105,149713,175381,0,1,0,2
7075,111550730,149713,175381,0,1,0,2
7076,111566355,149695,175340,0,1,1,0
7077,111581980,149686,175267,0,1,0,0
7078,111597605,149686,175267,0,1,0,2
7079,111613230,149686,175267,0,1,0,2
7080,111628855,149663,175305,0,1,1,0
7081,111644480,149628,175342,0,1,0,0
7082,111660105,149628,175342,0,1,0,2
7083,111675730,149609,175357,0,1,1,0
7084,111691355,149634,175401,0,1,0,0
7085,111706980,149634,175401,0,1,0,2
7086,111722605,149707,175501,0,1,0,0
7087,111738230,149707,175501,0,1,0,2
7088,111753855,149707,175501,0,1,0,2
7089,111769480,149733,175608,0,1,1,0
7090,111785105,149722,175607,0,1,0,0
7091,111800730,149722,175607,0,1,0,2
7092,111816355,149722,175607,0,1,0,2
7093,111831980,149778,175549,0,1,1,0
7094,111847605,149746,175529,0,1,0,0
7095,111863230,149746,175529,0,1,0,2
7096,111878855,149760,175558,0,1,1,0
7097,111894480,149771,175610,0,1,0,0
7098,111910105,149771,175610,0,1,0,2
7099,111925730,149704,175676,0,1,0,0
7100,111941355,149704,175676,0,1,0,2
7101,111956980,149704,175676,0,1,0,2
7102,111972605,149735,175676,0,1,1,0
7103,111988230,149756,175660,0,1,0,0
7104,112003855,149756,175660,0,1,0,2
7105,112019480,149756,175660,0,1,0,2
7106,112035105,149714,175481,0,1,1,0
7107,112050730,149662,175391,0,1,0,0
7108,112066355,149662,175391,0,1,0,2
7109,112081980,149633,175331,0,1,1,0
7110,112097605,149634,175361,0,1,0,0
7111,112113230,149634,175361,0,1,0,2
7112,112128855,149634,175361,0,1,0,2
7113,112144480,149634,175361,0,1,0,2
7114,112160105,149634,175361,0,1,0,2
7115,112175730,149609,175369,0,1,1,0
7116,112191355,149600,175364,0,1,0,0
7117,112206980,149600,175364,0,1,0,2
7118,112222605,149609,175387,0,1,1,0
7119,112238230,149597,175378,0,1,0,0
7120,112253855,149597,175378,0,1,0,2
7121,112269480,149612,175306,0,1,1,0
7122,112285105,149640,175288,0,1,0,0
7123,112300730,149640,175288,0,1,0,2
7124,112316355,149630,175249,0,1,1,0
7125,112331980,149593,175239,0,1,0,0
7126,112347605,149593,175239,0,1,0,2
7127,112363230,149574,175300,0,1,0,0
7128,112378855,149574,175300,0,1,0,2
7129,112394480,149574,175300,0,1,0,2
7130,112410105,149574,175300,0,1,0,2
7131,112425730,149596,175391,0,1,1,0
7132,112441355,149607,175397,0,1,0,0
7133,112456980,149607,175397,0,1,0,2
7134,112472605,149581,175410,0,1,1,0
7135,112488230,149594,175425,0,1,0,0
7136,112503855,149594,175425,0,1,0,2
7137,112519480,149575,175459,0,1,1,0
7138,112535105,149617,175463,0,1,0,0
7139,112550730,149617,175463,0,1,0,2
7140,112566355,149617,175463,0,1,0,2
7141,112581980,149617,175463,0,1,0,2
7142,112597605,149617,175463,0,1,0,2
7143,112613230,149626,175520,0,1,1,0
7144,112628855,149628,175523,0,1,0,0
7145,112644480,149628,175523,0,1,0,2
7146,112660105,149628,175523,0,1,0,2
7147,112675730,149641,175591,0,1,1,0
7148,112691355,149630,175626,0,1,0,0
7149,112706980,149630,175626,0,1,0,2
7150,112722605,149605,175654,0,1,1,0
7151,112738230,149636,175632,0,1,0,0
7152,112753855,149636,175632,0,1,0,2
7153,112769480,149593,175503,0,1,1,0
7154,112785105,149561,175373,0,1,0,0
7155,112800730,149561,175373,0,1,0,2
7156,112816355,149533,175235,0,1,0,0
7157,112831980,149533,175235,0,1,0,2
7158,112847605,149533,175235,0,1,0,2
7159,112863230,149533,175235,0,1,0,2
7160,112878855,149485,175325,0,1,1,0
7161,112894480,149475,175320,0,1,0,0
7162,112910105,149475,175320,0,1,0,2
7163,112925730,149547,175252,0,1,1,0
7164,112941355,149549,175286,0,1,0,0
7165,112956980,149549,175286,0,1,0,2
7166,112972605,149508,175291,0,1,1,0
7167,112988230,149482,175295,0,1,0,0
7168,113003855,149482,175295,0,1,0,2
7169,113019480,149482,175295,0,1,0,2
7170,113035105,149482,175295,0,1,0,2
7171,113050730,149482,175295,0,1,0,2
7172,113066355,149479,175282,0,1,1,0
7173,113081980,149477,175292,0,1,0,0
7174,113097605,149477,175292,0,1,0,2
7175,113113230,149482,175295,0,1,1,0
7176,113128855,149479,175294,0,1,0,0
7177,113144480,149479,175294,0,1,0,2
7178,113160105,149483,175314,0,1,1,0
7179,113175730,149514,175314,0,1,0,0
7180,113191355,149514,175314,0,1,0,2
7181,113206980,149514,175314,0,1,0,2
7182,113222605,149460,175280,0,1,1,0
7183,113238230,149438,175307,0,1,0,0
7184,113253855,149447,175310,0,1,0,0
7185,113269480,149447,175310,0,1,0,2
7186,113285105,149447,175310,0,1,0,2
7187,113300730,149447,175310,0,1,0,2
7188,113316355,149476,175291,0,1,1,0
7189,113331980,149474,175320,0,1,0,0
7190,113347605,149474,175320,0,1,0,2
7191,113363230,149512,175369,0,1,1,0
7192,113378855,149522,175372,0,1,0,0
7193,113394480,149522,175372,0,1,0,2
7194,113410105,149522,175372,0,1,0,2
7195,113425730,149554,175393,0,1,1,0
7196,113441355,149559,175429,0,1,0,0
7197,113456980,149559,175429,0,1,0,2
7198,113472605,149442,175255,0,1,0,0
7199,113488230,149442,175255,0,1,0,2
7200,113503855,149442,175255,0,1,0,2
7201,113519480,149355,175059,0,1,1,0
7202,113535105,149294,174972,0,1,0,0
7203,113550730,149294,174972,0,1,0,2
7204,113566355,149245,174869,0,1,1,0
7205,113581980,149237,174847,0,1,0,0
7206,113597605,149237,174847,0,1,0,2
7207,113613230,149237,174847,0,1,0,2
7208,113628855,149231,174830,0,1,1,0
7209,113644480,149236,174848,0,1,0,0
7210,113660105,149236,174848,0,1,0,2
7211,113675730,149236,174848,0,1,0,2
7212,113691355,149236,174848,0,1,0,2
7213,113706980,149255,175008,0,1,1,0
7214,113722605,149265,175055,0,1,0,0
7215,113738230,149265,175055,0,1,0,2
7216,113753855,149265,175055,0,1,0,2
7217,113769480,149328,175079,0,1,1,0
7218,113785105,149344,175069,0,1,0,0
7219,113800730,149344,175069,0,1,0,2
7220,113816355,149353,175059,0,1,1,0
7221,113831980,149336,175047,0,1,0,0
7222,113847605,149336,175047,0,1,0,2
7223,113863230,149353,175078,0,1,1,0
7224,113878855,149373,175093,0,1,0,0
7225,113894480,149373,175093,0,1,0,2
7226,113910105,149339,175117,0,1,0,0
7227,113925730,149339,175117,0,1,0,2
7228,113941355,149339,175117,0,1,0,2
7229,113956980,149339,175117,0,1,0,2
7230,113972605,149410,175228,0,1,1,0
7231,113988230,149386,175236,0,1,0,0
7232,114003855,149386,175236,0,1,0,2
7233,114019480,149407,175266,0,1,1,0
7234,114035105,149435,175265,0,1,0,0
7235,114050730,149435,175265,0,1,0,2
7236,114066355,149448,175281,0,1,1,0
7237,114081980,149430,175289,0,1,0,0
7238,114097605,149430,175289,0,1,0,2
7239,114113230,149430,175289,0,1,0,2
7240,114128855,149430,175289,0,1,0,2
7241,114144480,149430,175289,0,1,0,2
7242,114160105,149411,175263,0,1,1,0
7243,114175730,149419,175288,0,1,0,0
7244,114191355,149419,175288,0,1,0,2
7245,114206980,149402,175228,0,1,1,0
7246,114222605,149332,175107,0,1,0,0
7247,114238230,149332,175107,0,1,0,2
7248,114253855,149294,175014,0,1,1,0
7249,114269480,149271,174938,0,1,0,0
7250,114285105,149271,174938,0,1,0,2
7251,114300730,149271,174938,0,1,0,2
7252,114316355,149295,174853,0,1,1,0
7253,114331980,149309,174876,0,1,0,0
7254,114347605,149231,174954,0,1,0,0
7255,114363230,149231,174954,0,1,0,2
7256,114378855,149231,174954,0,1,0,2
7257,114394480,149231,174954,0,1,0,2
7258,114410105,149345,174955,0,1,1,0
7259,114425730,149355,174961,0,1,0,0
7260,114441355,149355,174961,0,1,0,2
7261,114456980,149328,174934,0,1,1,0
7262,114472605,149272,174934,0,1,0,0
7263,114488230,149272,174934,0,1,0,2
7264,114503855,149272,174934,0,1,0,2
7265,114519480,149261,174920,0,1,1,0
7266,114535105,149250,174884,0,1,0,0
7267,114550730,149250,174884,0,1,0,2
7268,114566355,149250,174884,0,1,0,2
7269,114581980,149250,174884,0,1,0,2
7270,114597605,149250,174884,0,1,0,2
7271,114613230,149248,174913,0,1,1,0
