idx,t_us,red,ir,green,finger,rb_used,flags
5035,92793070,138074,159940,0,1,0,0
5036,92808695,138074,159940,0,1,0,2
5037,92824320,138074,159940,0,1,0,2
5038,92839945,138103,159947,0,1,1,0
5039,92855570,138110,159964,0,1,0,0
5040,92871195,138110,159964,0,1,0,2
5041,92886820,138135,159981,0,1,1,0
5042,92902445,138106,160014,0,1,0,0
5043,92918070,138106,160014,0,1,0,2
5044,92933695,138044,160197,0,1,0,0
5045,92949320,138044,160197,0,1,0,2
5046,92964945,138044,160197,0,1,0,2
5047,92980570,138068,160229,0,1,1,0
5048,92996195,138084,160261,0,1,0,0
5049,93011820,138084,160261,0,1,0,2
5050,93027445,138084,160261,0,1,0,2
5051,93043070,138106,160283,0,1,1,0
5052,93058695,138141,160276,0,1,0,0
5053,93074320,138141,160276,0,1,0,2
5054,93089945,138099,160063,0,1,1,0
5055,93105570,138041,159864,0,1,0,0
5056,93121195,138041,159864,0,1,0,2
5057,93136820,137911,159663,0,1,0,0
5058,93152445,137911,159663,0,1,0,2
5059,93168070,137911,159663,0,1,0,2
5060,93183695,137873,159662,0,1,1,0
5061,93199320,137829,159643,0,1,0,0
5062,93214945,137829,159643,0,1,0,2
5063,93230570,137829,159643,0,1,0,2
5064,93246195,137866,159649,0,1,1,0
5065,93261820,137858,159651,0,1,0,0
5066,93277445,137858,159651,0,1,0,2
5067,93293070,137879,159555,0,1,1,0
5068,93308695,137894,159585,0,1,0,0
5069,93324320,137894,159585,0,1,0,2
5070,93339945,137822,159569,0,1,0,0
5071,93355570,137822,159569,0,1,0,2
5072,93371195,137822,159569,0,1,0,2
5073,93386820,137845,159550,0,1,1,0
5074,93402445,137819,159540,0,1,0,0
5075,93418070,137819,159540,0,1,0,2
5076,93433695,137819,159540,0,1,0,2
5077,93449320,137848,159535,0,1,1,0
5078,93464945,137830,159569,0,1,0,0
5079,93480570,137830,159569,0,1,0,2
5080,93496195,137840,159596,0,1,1,0
5081,93511820,137826,159658,0,1,0,0
5082,93527445,137826,159658,0,1,0,2
5083,93543070,137826,159658,0,1,0,2
5084,93558695,137826,159658,0,1,0,2
5085,93574320,137826,159658,0,1,0,2
5086,93589945,137830,159719,0,1,1,0
5087,93605570,137850,159768,0,1,0,0
5088,93621195,137850,159768,0,1,0,2
5089,93636820,137856,159801,0,1,1,0
5090,93652445,137851,159836,0,1,0,0
5091,93668070,137851,159836,0,1,0,2
5092,93683695,137853,159806,0,1,1,0
5093,93699320,137853,159820,0,1,0,0
5094,93714945,137853,159820,0,1,0,2
5095,93730570,137809,159915,0,1,1,0
5096,93746195,137803,159930,0,1,0,0
5097,93761820,137803,159930,0,1,0,2
5098,93777445,137874,160017,0,1,0,0
5099,93793070,137874,160017,0,1,0,2
5100,93808695,137874,160017,0,1,0,2
5101,93824320,137874,160017,0,1,0,2
5102,93839945,137940,160054,0,1,1,0
5103,93855570,137983,160096,0,1,0,0
5104,93871195,137983,160096,0,1,0,2
5105,93886820,137987,160140,0,1,1,0
5106,93902445,137993,160057,0,1,0,0
5107,93918070,137993,160057,0,1,0,2
5108,93933695,137936,159788,0,1,1,0
5109,93949320,137893,159638,0,1,0,0
5110,93964945,137893,159638,0,1,0,2
5111,93980570,137893,159638,0,1,0,2
5112,93996195,137893,159638,0,1,0,2
5113,94011820,137893,159638,0,1,0,2
5114,94027445,137743,159604,0,1,1,0
5115,94043070,137743,159623,0,1,0,0
5116,94058695,137743,159623,0,1,0,2
5117,94074320,137743,159623,0,1,0,2
5118,94089945,137737,159604,0,1,1,0
5119,94105570,137741,159613,0,1,0,0
5120,94121195,137741,159613,0,1,0,2
5121,94136820,137740,159621,0,1,1,0
5122,94152445,137760,159653,0,1,0,0
5123,94168070,137760,159653,0,1,0,2
5124,94183695,137782,159675,0,1,1,0
5125,94199320,137758,159680,0,1,0,0
5126,94214945,137758,159680,0,1,0,2
5127,94230570,137758,159680,0,1,0,2
5128,94246195,137758,159680,0,1,0,2
5129,94261820,137758,159680,0,1,0,2
5130,94277445,137740,159635,0,1,1,0
5131,94293070,137724,159670,0,1,0,0
5132,94308695,137724,159670,0,1,0,2
5133,94324320,137722,159685,0,1,1,0
5134,94339945,137792,159715,0,1,0,0
5135,94355570,137792,159715,0,1,0,2
5136,94371195,137804,159761,0,1,1,0
5137,94386820,137802,159802,0,1,0,0
5138,94402445,137802,159802,0,1,0,2
5139,94418070,137802,159802,0,1,0,2
5140,94433695,137822,159814,0,1,1,0
5141,94449320,137844,159851,0,1,0,0
5142,94464945,137866,159898,0,1,0,0
5143,94480570,137866,159898,0,1,0,2
5144,94496195,137866,159898,0,1,0,2
5145,94511820,137866,159898,0,1,0,2
5146,94527445,137887,159988,0,1,1,0
5147,94543070,137897,160029,0,1,0,0
5148,94558695,137897,160029,0,1,0,2
5149,94574320,137866,160077,0,1,1,0
5150,94589945,137890,160089,0,1,0,0
5151,94605570,137890,160089,0,1,0,2
5152,94621195,137890,160089,0,1,0,2
5153,94636820,137942,160148,0,1,1,0
5154,94652445,137915,160186,0,1,0,0
5155,94668070,137817,160025,0,1,0,0
5156,94683695,137817,160025,0,1,0,2
5157,94699320,137817,160025,0,1,0,2
5158,94714945,137817,160025,0,1,0,2
5159,94730570,137838,159849,0,1,1,0
5160,94746195,137808,159719,0,1,0,0
5161,94761820,137808,159719,0,1,0,2
5162,94777445,137785,159642,0,1,1,0
5163,94793070,137756,159713,0,1,0,0
5164,94808695,137756,159713,0,1,0,2
5165,94824320,137756,159713,0,1,0,2
5166,94839945,137753,159739,0,1,1,0
5167,94855570,137743,159762,0,1,0,0
5168,94871195,137764,159836,0,1,0,0
5169,94886820,137764,159836,0,1,0,2
5170,94902445,137764,159836,0,1,0,2
5171,94918070,137764,159836,0,1,0,2
5172,94933695,137803,159774,0,1,1,0
5173,94949320,137826,159767,0,1,0,0
5174,94964945,137826,159767,0,1,0,2
5175,94980570,137762,159861,0,1,1,0
5176,94996195,137720,159837,0,1,0,0
5177,95011820,137720,159837,0,1,0,2
5178,95027445,137720,159837,0,1,0,2
5179,95043070,137719,159823,0,1,1,0
5180,95058695,137727,159851,0,1,0,0
5181,95074320,137788,159904,0,1,0,0
5182,95089945,137788,159904,0,1,0,2
5183,95105570,137788,159904,0,1,0,2
5184,95121195,137788,159904,0,1,0,2
5185,95136820,137805,159935,0,1,1,0
5186,95152445,137849,160003,0,1,0,0
5187,95168070,137849,160003,0,1,0,2
5188,95183695,137846,160025,0,1,1,0
5189,95199320,137845,160059,0,1,0,0
5190,95214945,137845,160059,0,1,0,2
5191,95230570,137845,160059,0,1,0,2
5192,95246195,137868,160128,0,1,1,0
5193,95261820,137890,160132,0,1,0,0
5194,95277445,137917,160171,0,1,0,0
5195,95293070,137917,160171,0,1,0,2
5196,95308695,137917,160171,0,1,0,2
5197,95324320,137917,160171,0,1,0,2
5198,95339945,137952,160245,0,1,1,0
5199,95355570,137959,160350,0,1,0,0
5200,95371195,137959,160350,0,1,0,2
5201,95386820,137975,160397,0,1,1,0
5202,95402445,137972,160398,0,1,0,0
5203,95418070,137972,160398,0,1,0,2
5204,95433695,137938,160233,0,1,1,0
5205,95449320,137903,160084,0,1,0,0
5206,95464945,137903,160084,0,1,0,2
5207,95480570,137903,160084,0,1,0,2
5208,95496195,137903,160084,0,1,0,2
5209,95511820,137903,160084,0,1,0,2
5210,95527445,137849,159831,0,1,1,0
5211,95543070,137833,159788,0,1,0,0
5212,95558695,137833,159788,0,1,0,2
5213,95574320,137833,159788,0,1,0,2
5214,95589945,137740,159879,0,1,1,0
5215,95605570,137745,159862,0,1,0,0
5216,95621195,137745,159862,0,1,0,2
5217,95636820,137800,159888,0,1,1,0
5218,95652445,137818,159924,0,1,0,0
5219,95668070,137818,159924,0,1,0,2
5220,95683695,137805,159933,0,1,1,0
5221,95699320,137814,159940,0,1,0,0
5222,95714945,137814,159940,0,1,0,2
5223,95730570,137790,159960,0,1,0,0
5224,95746195,137790,159960,0,1,0,2
5225,95761820,137790,159960,0,1,0,2
5226,95777445,137790,159960,0,1,0,2
5227,95793070,137794,159953,0,1,1,0
5228,95808695,137794,159958,0,1,0,0
5229,95824320,137794,159958,0,1,0,2
5230,95839945,137829,159996,0,1,1,0
5231,95855570,137830,160025,0,1,0,0
5232,95871195,137830,160025,0,1,0,2
5233,95886820,137825,160061,0,1,1,0
5234,95902445,137793,160089,0,1,0,0
5235,95918070,137793,160089,0,1,0,2
5236,95933695,137857,160146,0,1,0,0
5237,95949320,137857,160146,0,1,0,2
5238,95964945,137857,160146,0,1,0,2
5239,95980570,137857,160146,0,1,0,2
5240,95996195,137913,160171,0,1,1,0
5241,96011820,137924,160226,0,1,0,0
5242,96027445,137924,160226,0,1,0,2
5243,96043070,137962,160242,0,1,1,0
5244,96058695,137948,160298,0,1,0,0
5245,96074320,137948,160298,0,1,0,2
5246,96089945,137960,160344,0,1,1,0
5247,96105570,137964,160356,0,1,0,0
5248,96121195,137964,160356,0,1,0,2
5249,96136820,137959,160498,0,1,0,0
5250,96152445,137959,160498,0,1,0,2
5251,96168070,137959,160498,0,1,0,2
5252,96183695,138022,160546,0,1,1,0
5253,96199320,138020,160556,0,1,0,0
5254,96214945,138020,160556,0,1,0,2
5255,96230570,138020,160556,0,1,0,2
5256,96246195,138001,160407,0,1,1,0
5257,96261820,137954,160241,0,1,0,0
5258,96277445,137954,160241,0,1,0,2
5259,96293070,137864,160047,0,1,1,0
5260,96308695,137828,159982,0,1,0,0
5261,96324320,137828,159982,0,1,0,2
5262,96339945,137800,159998,0,1,0,0
5263,96355570,137800,159998,0,1,0,2
5264,96371195,137800,159998,0,1,0,2
5265,96386820,137794,159932,0,1,1,0
5266,96402445,137819,159962,0,1,0,0
5267,96418070,137819,159962,0,1,0,2
5268,96433695,137819,159962,0,1,0,2
5269,96449320,137813,159997,0,1,1,0
5270,96464945,137799,160026,0,1,0,0
5271,96480570,137799,160026,0,1,0,2
5272,96496195,137805,159998,0,1,1,0
5273,96511820,137814,160003,0,1,0,0
5274,96527445,137814,160003,0,1,0,2
5275,96543070,137794,159947,0,1,0,0
5276,96558695,137794,159947,0,1,0,2
5277,96574320,137794,159947,0,1,0,2
5278,96589945,137821,159951,0,1,1,0
5279,96605570,137827,159944,0,1,0,0
5280,96621195,137827,159944,0,1,0,2
5281,96636820,137827,159944,0,1,0,2
5282,96652445,137820,159999,0,1,1,0
5283,96668070,137853,160037,0,1,0,0
5284,96683695,137853,160037,0,1,0,2
5285,96699320,137862,160130,0,1,1,0
5286,96714945,137832,160169,0,1,0,0
5287,96730570,137832,160169,0,1,0,2
5288,96746195,137857,160240,0,1,0,0
5289,96761820,137857,160240,0,1,0,2
5290,96777445,137857,160240,0,1,0,2
5291,96793070,137884,160249,0,1,1,0
5292,96808695,137889,160285,0,1,0,0
5293,96824320,137889,160285,0,1,0,2
5294,96839945,137889,160285,0,1,0,2
5295,96855570,137902,160306,0,1,1,0
5296,96871195,137900,160341,0,1,0,0
5297,96886820,137900,160341,0,1,0,2
5298,96902445,137929,160392,0,1,1,0
5299,96918070,137963,160434,0,1,0,0
5300,96933695,137963,160434,0,1,0,2
5301,96949320,137977,160515,0,1,0,0
5302,96964945,137977,160515,0,1,0,2
5303,96980570,137977,160515,0,1,0,2
5304,96996195,137970,160554,0,1,1,0
5305,97011820,138022,160547,0,1,0,0
5306,97027445,138022,160547,0,1,0,2
5307,97043070,138022,160547,0,1,0,2
5308,97058695,137966,160315,0,1,1,0
5309,97074320,137946,160141,0,1,0,0
5310,97089945,137946,160141,0,1,0,2
5311,97105570,137871,159945,0,1,1,0
5312,97121195,137832,159901,0,1,0,0
5313,97136820,137832,159901,0,1,0,2
5314,97152445,137762,159865,0,1,0,0
5315,97168070,137762,159865,0,1,0,2
5316,97183695,137762,159865,0,1,0,2
5317,97199320,137836,159851,0,1,1,0
5318,97214945,137813,159887,0,1,0,0
5319,97230570,137813,159887,0,1,0,2
5320,97246195,137813,159887,0,1,0,2
5321,97261820,137735,159943,0,1,1,0
5322,97277445,137753,159925,0,1,0,0
5323,97293070,137753,159925,0,1,0,2
5324,97308695,137787,159953,0,1,1,0
5325,97324320,137798,159937,0,1,0,0
5326,97339945,137798,159937,0,1,0,2
5327,97355570,137798,159937,0,1,0,2
5328,97371195,137798,159937,0,1,0,2
5329,97386820,137798,159937,0,1,0,2
5330,97402445,137742,159861,0,1,1,0
5331,97418070,137746,159851,0,1,0,0
5332,97433695,137746,159851,0,1,0,2
5333,97449320,137751,159886,0,1,1,0
5334,97464945,137770,159909,0,1,0,0
5335,97480570,137770,159909,0,1,0,2
5336,97496195,137783,159878,0,1,1,0
5337,97511820,137786,159979,0,1,0,0
5338,97527445,137786,159979,0,1,0,2
5339,97543070,137788,160017,0,1,1,0
5340,97558695,137792,160036,0,1,0,0
5341,97574320,137792,160036,0,1,0,2
5342,97589945,137829,160008,0,1,0,0
5343,97605570,137829,160008,0,1,0,2
5344,97621195,137829,160008,0,1,0,2
5345,97636820,137829,160008,0,1,0,2
5346,97652445,137815,160131,0,1,1,0
5347,97668070,137810,160156,0,1,0,0
5348,97683695,137810,160156,0,1,0,2
5349,97699320,137844,160096,0,1,1,0
5350,97714945,137877,160130,0,1,0,0
5351,97730570,137877,160130,0,1,0,2
5352,97746195,137917,160200,0,1,1,0
5353,97761820,137927,160265,0,1,0,0
5354,97777445,137927,160265,0,1,0,2
5355,97793070,137901,160236,0,1,0,0
5356,97808695,137901,160236,0,1,0,2
5357,97824320,137901,160236,0,1,0,2
5358,97839945,137901,160236,0,1,0,2
5359,97855570,137853,160001,0,1,1,0
5360,97871195,137775,159811,0,1,0,0
5361,97886820,137775,159811,0,1,0,2
5362,97902445,137713,159668,0,1,1,0
5363,97918070,137696,159628,0,1,0,0
5364,97933695,137696,159628,0,1,0,2
5365,97949320,137699,159635,0,1,1,0
5366,97964945,137670,159590,0,1,0,0
5367,97980570,137670,159590,0,1,0,2
5368,97996195,137670,159590,0,1,0,2
5369,98011820,137670,159590,0,1,0,2
5370,98027445,137670,159590,0,1,0,2
5371,98043070,137628,159597,0,1,1,0
5372,98058695,137626,159606,0,1,0,0
5373,98074320,137626,159606,0,1,0,2
5374,98089945,137658,159574,0,1,1,0
5375,98105570,137643,159570,0,1,0,0
5376,98121195,137643,159570,0,1,0,2
5377,98136820,137643,159570,0,1,0,2
5378,98152445,137641,159520,0,1,1,0
5379,98168070,137649,159493,0,1,0,0
5380,98183695,137649,159493,0,1,0,2
5381,98199320,137659,159480,0,1,1,0
5382,98214945,137668,159509,0,1,0,0
5383,98230570,137668,159509,0,1,0,2
5384,98246195,137595,159537,0,1,0,0
5385,98261820,137595,159537,0,1,0,2
5386,98277445,137595,159537,0,1,0,2
5387,98293070,137695,159626,0,1,1,0
5388,98308695,137698,159650,0,1,0,0
5389,98324320,137698,159650,0,1,0,2
5390,98339945,137698,159650,0,1,0,2
5391,98355570,137691,159704,0,1,1,0
5392,98371195,137695,159761,0,1,0,0
5393,98386820,137695,159761,0,1,0,2
5394,98402445,137724,159757,0,1,1,0
5395,98418070,137713,159791,0,1,0,0
5396,98433695,137713,159791,0,1,0,2
5397,98449320,137713,159791,0,1,0,2
5398,98464945,137713,159791,0,1,0,2
5399,98480570,137713,159791,0,1,0,2
5400,98496195,137733,159875,0,1,1,0
5401,98511820,137748,159900,0,1,0,0
5402,98527445,137748,159900,0,1,0,2
5403,98543070,137774,159961,0,1,1,0
5404,98558695,137796,160003,0,1,0,0
5405,98574320,137796,160003,0,1,0,2
5406,98589945,137790,160055,0,1,1,0
5407,98605570,137787,159989,0,1,0,0
5408,98621195,137787,159989,0,1,0,2
5409,98636820,137744,159752,0,1,1,0
5410,98652445,137727,159544,0,1,0,0
5411,98668070,137727,159544,0,1,0,2
5412,98683695,137547,159279,0,1,0,0
5413,98699320,137547,159279,0,1,0,2
5414,98714945,137547,159279,0,1,0,2
5415,98730570,137547,159279,0,1,0,2
5416,98746195,137590,159243,0,1,1,0
5417,98761820,137572,159241,0,1,0,0
5418,98777445,137572,159241,0,1,0,2
5419,98793070,137562,159147,0,1,1,0
5420,98808695,137577,159144,0,1,0,0
5421,98824320,137577,159144,0,1,0,2
5422,98839945,137548,159217,0,1,1,0
5423,98855570,137523,159213,0,1,0,0
5424,98871195,137523,159213,0,1,0,2
5425,98886820,137518,159204,0,1,0,0
5426,98902445,137518,159204,0,1,0,2
5427,98918070,137518,159204,0,1,0,2
5428,98933695,137518,159204,0,1,0,2
5429,98949320,137497,159152,0,1,1,0
5430,98964945,137507,159139,0,1,0,0
5431,98980570,137507,159139,0,1,0,2
5432,98996195,137522,159124,0,1,1,0
5433,99011820,137472,159121,0,1,0,0
5434,99027445,137472,159121,0,1,0,2
5435,99043070,137500,159170,0,1,1,0
5436,99058695,137522,159190,0,1,0,0
5437,99074320,137522,159190,0,1,0,2
5438,99089945,137534,159241,0,1,0,0
5439,99105570,137534,159241,0,1,0,2
5440,99121195,137534,159241,0,1,0,2
5441,99136820,137534,159241,0,1,0,2
5442,99152445,137524,159287,0,1,1,0
5443,99168070,137560,159309,0,1,0,0
5444,99183695,137560,159309,0,1,0,2
5445,99199320,137608,159332,0,1,1,0
5446,99214945,137638,159373,0,1,0,0
5447,99230570,137638,159373,0,1,0,2
5448,99246195,137631,159400,0,1,1,0
5449,99261820,137651,159448,0,1,0,0
5450,99277445,137651,159448,0,1,0,2
5451,99293070,137629,159569,0,1,0,0
5452,99308695,137629,159569,0,1,0,2
5453,99324320,137629,159569,0,1,0,2
5454,99339945,137629,159569,0,1,0,2
5455,99355570,137678,159617,0,1,1,0
5456,99371195,137681,159637,0,1,0,0
5457,99386820,137681,159637,0,1,0,2
5458,99402445,137700,159726,0,1,1,0
5459,99418070,137710,159750,0,1,0,0
5460,99433695,137710,159750,0,1,0,2
5461,99449320,137712,159573,0,1,1,0
5462,99464945,137668,159389,0,1,0,0
5463,99480570,137668,159389,0,1,0,2
5464,99496195,137668,159389,0,1,0,2
5465,99511820,137668,159389,0,1,0,2
5466,99527445,137668,159389,0,1,0,2
5467,99543070,137451,158929,0,1,1,0
5468,99558695,137421,158903,0,1,0,0
5469,99574320,137421,158903,0,1,0,2
5470,99589945,137431,158867,0,1,1,0
5471,99605570,137374,158844,0,1,0,0
5472,99621195,137374,158844,0,1,0,2
5473,99636820,137374,158844,0,1,0,2
5474,99652445,137385,158824,0,1,1,0
5475,99668070,137402,158861,0,1,0,0
5476,99683695,137402,158861,0,1,0,2
5477,99699320,137382,158871,0,1,1,0
5478,99714945,137373,158880,0,1,0,0
5479,99730570,137373,158880,0,1,0,2
5480,99746195,137373,158880,0,1,0,2
5481,99761820,137373,158880,0,1,0,2
5482,99777445,137373,158880,0,1,0,2
5483,99793070,137409,158761,0,1,1,0
5484,99808695,137408,158751,0,1,0,0
5485,99824320,137408,158751,0,1,0,2
5486,99839945,137422,158780,0,1,1,0
5487,99855570,137444,158766,0,1,0,0
5488,99871195,137444,158766,0,1,0,2
5489,99886820,137406,158887,0,1,1,0
5490,99902445,137418,158941,0,1,0,0
5491,99918070,137418,158941,0,1,0,2
5492,99933695,137436,158997,0,1,1,0
5493,99949320,137442,159022,0,1,0,0
5494,99964945,137442,159022,0,1,0,2
5495,99980570,137442,159022,0,1,0,2
5496,99996195,137442,159022,0,1,0,2
