idx,t_us,red,ir,green,finger,rb_used,flags
22662,368214945,147523,172480,0,1,0,0
22663,368230570,147523,172480,0,1,0,2
22664,368246195,147523,172480,0,1,0,2
22665,368261820,147561,172506,0,1,1,0
22666,368277445,147548,172501,0,1,0,0
22667,368293070,147548,172501,0,1,0,2
22668,368308695,147548,172501,0,1,0,2
22669,368324320,147565,172460,0,1,1,0
22670,368339945,147519,172495,0,1,0,0
22671,368355570,147519,172495,0,1,0,2
22672,368371195,147470,172568,0,1,1,0
22673,368386820,147470,172578,0,1,0,0
22674,368402445,147470,172578,0,1,0,2
22675,368418070,147470,172578,0,1,0,2
22676,368433695,147470,172578,0,1,0,2
22677,368449320,147470,172578,0,1,0,2
22678,368464945,147509,172702,0,1,1,0
22679,368480570,147508,172723,0,1,0,0
22680,368496195,147508,172723,0,1,0,2
22681,368511820,147547,172771,0,1,1,0
22682,368527445,147545,172786,0,1,0,0
22683,368543070,147545,172786,0,1,0,2
22684,368558695,147586,172815,0,1,1,0
22685,368574320,147574,172806,0,1,0,0
22686,368589945,147574,172806,0,1,0,2
22687,368605570,147574,172806,0,1,0,2
22688,368621195,147564,172849,0,1,1,0
22689,368636820,147581,172904,0,1,0,0
22690,368652445,147567,172695,0,1,0,0
22691,368668070,147567,172695,0,1,0,2
22692,368683695,147567,172695,0,1,0,2
22693,368699320,147567,172695,0,1,0,2
22694,368714945,147562,172583,0,1,1,0
22695,368730570,147512,172588,0,1,0,0
22696,368746195,147512,172588,0,1,0,2
22697,368761820,147559,172626,0,1,1,0
22698,368777445,147586,172680,0,1,0,0
22699,368793070,147586,172680,0,1,0,2
22700,368808695,147586,172680,0,1,0,2
22701,368824320,147640,172673,0,1,1,0
22702,368839945,147648,172702,0,1,0,0
22703,368855570,147648,172702,0,1,0,2
22704,368871195,147648,172702,0,1,0,2
22705,368886820,147648,172702,0,1,0,2
22706,368902445,147561,172830,0,1,1,0
22707,368918070,147557,172846,0,1,0,0
22708,368933695,147557,172846,0,1,0,2
