metric,mean,std,count
active,69.284,4.782551620212792,50.0
infer_ms_s,585.0271,50.956252648417816,50.0
fill_ms_s,0.19953999999999997,0.01849457725267334,50.0
rx_ms_s,638.58078,57.67900786753588,50.0
eproxy_ms_s,1223.80744,108.58266181571587,50.0
samp,62.8626,9.457950291383737,50.0
inf,0.4962,0.04332985020014894,50.0
dt,6.0948,0.37443966299590875,50.0
