metric,mean,std,count
active,35.99803921568627,0.8477004650413802,51.0
infer_ms_s,197.51966666666664,9.873477854670393,51.0
fill_ms_s,0.06729411764705884,0.003769849427481468,51.0
rx_ms_s,236.2039019607843,10.21988211136489,51.0
eproxy_ms_s,433.79096078431365,20.08882503180391,51.0
samp,63.461764705882345,0.38205081275847547,51.0
inf,0.1675156862745098,0.00837587899981894,51.0
dt,5.982156862745098,0.25522001273795275,51.0
