metric,mean,std,count
active,36.20196078431373,0.8467562095617446,51.0
infer_ms_s,197.8858431372549,9.786541530842342,51.0
fill_ms_s,0.07423529411764707,0.004624232845755574,51.0
rx_ms_s,237.9646274509804,10.07683740259965,51.0
eproxy_ms_s,435.9246274509804,19.859135937860717,51.0
samp,63.39980392156863,0.2875794860283222,51.0
inf,0.1672666666666667,0.008293362808093391,51.0
dt,5.990980392156862,0.2515571895371769,51.0
pend_peak,1.0,0.0,51.0
