dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
1.0,64.0,384,8,0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,62.40840983390808,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,63.40152049064636,64,384,1,256
1.0,64.0,384,8,3,256.0,0.0,20.4,0.0,0.0,53.072,53.072,64.40542936325073,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,65.40765619277954,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,66.4093987941742,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,67.4073543548584,64,384,1,256
1.0,64.0,384,8,4,256.0,0.0,20.4,0.0,0.0,56.068,56.068,68.40285229682922,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,69.40753483772278,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,70.40242743492126,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,71.40216255187988,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,56.099,56.099,72.4042284488678,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,73.40492463111877,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,74.40847778320312,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,75.40539979934692,64,384,1,256
1.0,64.0,384,8,5,256.0,0.0,20.3,0.0,0.0,55.516,55.516,76.40201044082642,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,77.40590596199036,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,78.40132975578308,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,79.40479874610901,64,384,1,256
1.0,64.0,384,8,6,256.0,0.0,20.5,0.0,0.0,57.017,57.017,80.40180253982544,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,81.40507912635803,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,82.40047144889832,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,83.42454981803894,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,55.245,55.245,84.40089654922485,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,85.40488815307617,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,86.4059190750122,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,87.4017345905304,64,384,1,256
1.0,64.0,384,8,7,256.0,0.0,20.4,0.0,0.0,54.368,54.368,88.40532279014587,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,89.40637588500977,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,90.40082049369812,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,91.40162205696106,64,384,1,256
10.1,64.0,384,8,8,76.02,0.7919,94.9,933.289,0.336,950.631,1884.256,101.50408840179443,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,102.502760887146,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,103.50580334663391,64,384,1,256
1.0,64.0,384,8,2,256.0,0.0,20.7,0.0,0.0,56.096,56.096,104.50210237503052,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,105.5011522769928,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,106.50483345985413,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,107.50345492362976,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,56.886,56.886,108.50206017494202,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,109.5041298866272,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,110.50594758987427,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,111.50192379951477,64,384,1,256
1.0,64.0,384,8,3,256.0,0.0,20.5,0.0,0.0,57.438,57.438,112.50225901603699,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,113.50695896148682,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,114.50375270843506,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,115.50663590431213,64,384,1,256
1.0,64.0,384,8,4,256.0,0.0,20.5,0.0,0.0,57.897,57.897,116.5063009262085,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,117.50283026695251,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,118.5053493976593,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,119.50400996208191,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.5,0.0,0.0,57.514,57.514,120.50335907936096,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,121.50588369369507,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,122.50127482414246,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,123.51564168930054,64,384,1,256
1.0,64.0,384,8,5,256.0,0.0,20.7,0.0,0.0,56.742,56.742,124.50272750854492,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,125.50176119804382,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,126.5038378238678,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,127.50645399093628,64,384,1,256
1.0,64.0,384,8,6,256.0,0.0,20.5,0.0,0.0,57.129,57.129,128.50429677963257,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,129.50393652915955,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,130.5015833377838,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,131.5014660358429,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.4,0.0,0.0,57.167,57.167,132.5076379776001,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,133.5037875175476,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,134.5029788017273,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,135.50455832481384,64,384,1,256
1.0,64.0,384,8,7,256.0,0.0,20.5,0.0,0.0,57.409,57.409,136.50315260887146,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,137.50736474990845,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,138.5043752193451,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,139.50516414642334,64,384,1,256
10.0,64.0,384,8,8,76.77,0.7997,95.7,942.308,0.349,959.884,1902.542,149.50676441192627,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,150.50960087776184,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,151.50976967811584,64,384,1,256
1.0,64.0,384,8,2,256.0,0.0,20.4,0.0,0.0,57.231,57.231,152.52650427818298,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.5,0.0,0.0,0.0,0.0,153.5111424922943,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,154.50748419761658,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,155.50977039337158,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.4,0.0,0.0,56.595,56.595,156.50885272026062,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,157.5111846923828,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,158.50425219535828,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,159.50600695610046,64,384,1,256
1.0,64.0,384,8,3,256.0,0.0,20.4,0.0,0.0,55.532,55.532,160.5060863494873,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,161.50535488128662,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,162.50672554969788,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,163.51058626174927,64,384,1,256
1.0,64.0,384,8,4,256.0,0.0,20.5,0.0,0.0,56.396,56.396,164.511296749115,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,165.50566744804382,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,166.510098695755,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.8,0.0,0.0,0.0,0.0,167.5083475112915,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.1,0.0,0.0,51.901,51.901,168.50594234466553,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,169.5077965259552,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,170.50741004943848,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,171.5055103302002,64,384,1,256
1.0,64.0,384,8,5,256.0,0.0,20.5,0.0,0.0,55.96,55.96,172.5117907524109,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,173.50850200653076,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,174.50463962554932,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,175.51005268096924,64,384,1,256
1.0,64.0,384,8,6,256.0,0.0,20.5,0.0,0.0,56.17,56.17,176.50525760650635,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,177.51111602783203,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,178.50526118278503,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,179.5061321258545,64,384,1,256
1.0,64.0,384,8,0,256.0,0.0,20.4,0.0,0.0,55.424,55.424,180.50910472869873,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,181.50660037994385,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,182.50423383712769,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,183.50747871398926,64,384,1,256
1.0,64.0,384,8,7,256.0,0.0,20.4,0.0,0.0,56.682,56.682,184.50541710853577,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,185.5034999847412,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,186.5090034008026,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.9,0.0,0.0,0.0,0.0,187.51225471496582,64,384,1,256
9.95,64.0,384,8,8,51.78,0.8043,95.7,947.898,0.352,959.575,1907.824,197.499183177948,64,384,1,256
1.0,64.0,384,8,1,253.0,0.0,20.4,0.0,0.0,54.607,54.607,198.45607948303223,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,199.45039749145508,64,384,1,256
1.0,64.0,384,8,2,256.0,0.0,20.4,0.0,0.0,56.992,56.992,200.45541071891785,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,201.45261883735657,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,202.45641541481018,64,384,1,256
1.0,64.0,384,8,0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,203.44892382621765,64,384,1,256
