metric,mean,std,count
active,34.74237288135593,6.692023130765477,59.0
infer_ms_s,196.28115254237287,79.55927932676094,59.0
fill_ms_s,0.0783220338983051,0.03764784221410493,59.0
rx_ms_s,232.11242372881355,79.81251609309446,59.0
eproxy_ms_s,428.4719152542372,159.4028386335191,59.0
samp,63.362881355932196,0.5139000669238496,59.0
inf,0.16650677966101696,0.06749200684322905,59.0
dt,5.185254237288135,0.34913862444101396,59.0
pend_peak,0.864406779661017,0.3452948324729955,59.0
