dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.326,16.326,7.521979331970215,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.252,16.252,8.0285005569458,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.112,16.112,8.521654605865479,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.66,15.66,9.02944803237915,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.948,15.948,9.530093669891357,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.694,14.694,10.02931022644043,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.054,14.054,10.527682542800903,64,384,1,16
0.5,64.0,384,8,2,64.0,0.0,17.7,0.0,0.0,14.558,14.558,11.02827525138855,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.962,15.962,11.523834943771362,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.262,14.262,12.021262645721436,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.568,15.568,12.523398637771606,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.2,15.2,13.022716522216797,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.964,15.964,13.528812646865845,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.06,16.06,14.02223014831543,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.382,16.382,14.521140336990356,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.822,15.822,15.028515100479126,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,15.778,15.778,15.522132635116577,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,16.336,16.336,16.029019594192505,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,16.346,16.346,16.528660535812378,64,384,1,16
0.5,64.0,384,8,3,64.0,0.0,18.1,0.0,0.0,15.966,15.966,17.029011726379395,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.686,14.686,17.522372245788574,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,16.26,16.26,18.021803379058838,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.954,15.954,18.52220582962036,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.236,16.236,19.02898907661438,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.204,16.204,19.52862000465393,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.316,16.316,20.028111219406128,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.476,16.476,20.530707359313965,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.206,16.206,21.021817684173584,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.716,15.716,21.529557943344116,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.944,14.944,22.0262770652771,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.236,15.236,22.526371955871582,64,384,1,16
0.5,64.0,384,8,4,64.0,0.0,18.0,0.0,0.0,15.1,15.1,23.026501178741455,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.96,14.96,23.528260469436646,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.812,14.812,24.0262610912323,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.564,15.564,24.52841281890869,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.732,15.732,25.027222394943237,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.91,14.91,25.524041414260864,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.728,14.728,26.02793049812317,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,16.26,16.26,26.521002054214478,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.87,15.87,27.02893853187561,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.234,15.234,27.52756357192993,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,16.2,16.2,28.02393937110901,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.94,15.94,28.52482271194458,64,384,1,16
0.5,64.0,384,8,5,64.0,0.0,18.1,0.0,0.0,14.19,14.19,29.027660846710205,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.344,15.344,29.524821281433105,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.64,14.64,30.024531602859497,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.09,16.09,30.524280548095703,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,15.094,15.094,31.023905038833618,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.036,14.036,31.521204948425293,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.484,14.484,32.024255990982056,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.644,15.644,32.52671957015991,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.874,16.874,33.02135467529297,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.796,15.796,33.52713465690613,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.686,15.686,34.02112340927124,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.73,15.73,34.52353262901306,64,384,1,16
0.5,64.0,384,8,6,64.0,0.0,17.8,0.0,0.0,16.708,16.708,35.02090907096863,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.326,15.326,35.52395558357239,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,16.682,16.682,36.02099299430847,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,15.75,15.75,36.524468421936035,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,15.558,15.558,37.02212619781494,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,15.158,15.158,37.52393960952759,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,16.37,16.37,38.02107787132263,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.4,0.0,0.0,14.776,14.776,38.52530097961426,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.4,0.0,0.0,14.814,14.814,39.02702593803406,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.224,14.224,39.52491807937622,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.662,14.662,40.026490688323975,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.468,14.468,40.52725601196289,64,384,1,16
0.5,64.0,384,8,7,64.0,0.0,17.8,0.0,0.0,15.92,15.92,41.021305084228516,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.614,15.614,41.526726961135864,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.204,16.204,42.022605419158936,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.986,15.986,42.52290344238281,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,17.064,17.064,43.021342754364014,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.206,14.206,43.520111083984375,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.118,15.118,44.0224826335907,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.634,15.634,44.52477216720581,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.43,15.43,45.02428388595581,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.002,15.002,45.52399444580078,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.348,15.348,46.023115158081055,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.33,15.33,46.523345708847046,64,384,1,16
9.58,64.0,384,8,8,6.16,0.8349,97.9,983.859,0.359,985.604,1969.822,56.10569977760315,64,384,1,16
0.5,64.0,384,8,1,1162.0,0.0,45.9,0.0,0.0,348.482,348.482,56.60444450378418,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.572,15.572,57.10894179344177,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,15.54,15.54,57.60791230201721,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,15.814,15.814,58.11008048057556,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,13.608,13.608,58.605754137039185,64,384,1,16
0.5,64.0,384,8,2,64.0,0.0,18.2,0.0,0.0,13.826,13.826,59.10334038734436,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,16.438,16.438,59.603333950042725,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,16.41,16.41,60.10668683052063,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.446,15.446,60.60631966590881,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.45,14.45,61.10812520980835,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.676,14.676,61.60788702964783,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,15.748,15.748,62.10830569267273,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.698,16.698,62.603355884552,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.09,16.09,63.10813665390015,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.692,15.692,63.607287883758545,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.26,16.26,64.10865426063538,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.096,14.096,64.60550785064697,64,384,1,16
0.5,64.0,384,8,3,64.0,0.0,17.9,0.0,0.0,14.502,14.502,65.11061000823975,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.18,15.18,65.60737609863281,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.644,15.644,66.10903644561768,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.326,16.326,66.60827827453613,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.998,14.998,67.10640549659729,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.846,14.846,67.60735702514648,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,13.892,13.892,68.1049735546112,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,15.094,15.094,68.60987424850464,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.512,15.512,69.1101713180542,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,13.132,13.132,69.60833477973938,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.01,15.01,70.1079614162445,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.648,13.648,70.60502219200134,64,384,1,16
0.5,64.0,384,8,4,64.0,0.0,17.9,0.0,0.0,14.39,14.39,71.10769319534302,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.422,14.422,71.60297775268555,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.686,14.686,72.10548758506775,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.852,16.852,72.60772967338562,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.964,15.964,73.10512566566467,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.628,14.628,73.60509705543518,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.074,14.074,74.11109185218811,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.112,16.112,74.60860395431519,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.186,14.186,75.1042103767395,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.574,15.574,75.60804176330566,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.236,14.236,76.10310959815979,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,16.412,16.412,76.60752367973328,64,384,1,16
0.5,64.0,384,8,5,64.0,0.0,17.8,0.0,0.0,14.536,14.536,77.10455703735352,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.472,15.472,77.60554432868958,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,15.708,15.708,78.10890173912048,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,13.758,13.758,78.60836291313171,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,12.888,12.888,79.10408902168274,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.882,15.882,79.60669231414795,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.85,14.85,80.10854935646057,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.868,14.868,80.60355305671692,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.688,14.688,81.10303783416748,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.714,13.714,81.60745811462402,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.94,14.94,82.10353136062622,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.392,16.392,82.6082112789154,64,384,1,16
0.5,64.0,384,8,6,64.0,0.0,18.0,0.0,0.0,14.692,14.692,83.10818696022034,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.098,14.098,83.60413336753845,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.358,15.358,84.10702443122864,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.538,14.538,84.60366439819336,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.606,15.606,85.10893774032593,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.26,14.26,85.60346174240112,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.682,14.682,86.10372185707092,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.094,16.094,86.60159373283386,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,12.56,12.56,87.10403084754944,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.314,15.314,87.60582065582275,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.514,14.514,88.10597491264343,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,15.616,15.616,88.6061692237854,64,384,1,16
0.5,64.0,384,8,7,64.0,0.0,18.0,0.0,0.0,14.572,14.572,89.10559034347534,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,16.544,16.544,89.60683965682983,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.402,14.402,90.1072268486023,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.03,14.03,90.60469722747803,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.156,16.156,91.10806465148926,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.112,15.112,91.60889983177185,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.506,16.506,92.10791182518005,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.4,15.4,92.60451602935791,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.544,14.544,93.1042091846466,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.8,15.8,93.60786485671997,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.02,15.02,94.10771155357361,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.518,15.518,94.6068983078003,64,384,1,16
9.66,64.0,384,8,8,62.94,0.8282,98.7,975.762,0.368,994.949,1971.079,104.26380562782288,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.34,14.34,104.7657835483551,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.098,14.098,105.2630934715271,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.446,14.446,105.7652177810669,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.63,14.63,106.26555013656616,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.468,14.468,106.76541709899902,64,384,1,16
0.5,64.0,384,8,2,64.0,0.0,17.7,0.0,0.0,14.11,14.11,107.26570773124695,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.138,14.138,107.76531624794006,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,12.636,12.636,108.26560926437378,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.922,13.922,108.7635133266449,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.724,13.724,109.2660756111145,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.622,14.622,109.76220273971558,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,12.596,12.596,110.26622533798218,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.472,14.472,110.7655668258667,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,12.566,12.566,111.26326990127563,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.016,14.016,111.76542162895203,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.412,14.412,112.26740884780884,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.724,14.724,112.76319742202759,64,384,1,16
0.5,64.0,384,8,3,64.0,0.0,17.6,0.0,0.0,12.538,12.538,113.26491189002991,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.104,14.104,113.76236319541931,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.462,14.462,114.26316261291504,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,13.082,13.082,114.76415419578552,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.17,14.17,115.2642970085144,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.548,14.548,115.7655074596405,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.894,14.894,116.26440262794495,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.194,14.194,116.76326298713684,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.612,14.612,117.26474714279175,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.814,14.814,117.76342463493347,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.07,14.07,118.26492142677307,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.046,14.046,118.76429343223572,64,384,1,16
0.5,64.0,384,8,4,64.0,0.0,18.1,0.0,0.0,14.746,14.746,119.2644476890564,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,12.644,12.644,119.76266503334045,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.392,14.392,120.26386260986328,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.11,14.11,120.76338720321655,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.014,14.014,121.26305651664734,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.574,14.574,121.76236152648926,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.878,13.878,122.2653796672821,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.932,14.932,122.76236939430237,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.266,14.266,123.26404142379761,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.158,14.158,123.76256060600281,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.704,14.704,124.26465153694153,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.662,14.662,124.76327729225159,64,384,1,16
0.5,64.0,384,8,5,64.0,0.0,17.7,0.0,0.0,13.97,13.97,125.26403069496155,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,12.618,12.618,125.76600742340088,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,12.588,12.588,126.26234936714172,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.41,13.41,126.76574397087097,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.488,14.488,127.2633228302002,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.18,14.18,127.7641019821167,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.236,14.236,128.26462626457214,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.412,13.412,128.76427841186523,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.6,0.0,0.0,14.264,14.264,129.26293182373047,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.116,14.116,129.76478004455566,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.172,14.172,130.26440572738647,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.736,14.736,130.7625207901001,64,384,1,16
0.5,64.0,384,8,6,64.0,0.0,17.7,0.0,0.0,14.442,14.442,131.26466464996338,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.154,14.154,131.76264882087708,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.414,14.414,132.26454734802246,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,12.63,12.63,132.7650225162506,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.01,14.01,133.2627193927765,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.066,14.066,133.7631950378418,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,12.55,12.55,134.26555156707764,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.416,13.416,134.7654004096985,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,13.702,13.702,135.2653567790985,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.842,13.842,135.7630865573883,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.566,14.566,136.26375269889832,64,384,1,16
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.416,13.416,136.76536083221436,64,384,1,16
