metric,mean,std,count
active,18.693307086614176,12.222877309840428,254.0
infer_ms_s,22.39483464566929,144.28736651545293,254.0
fill_ms_s,0.008188976377952756,0.05276223530933261,254.0
rx_ms_s,36.24374803149606,146.44395394056573,254.0
eproxy_ms_s,58.64677165354332,289.7674201275951,254.0
samp,62.93877952755905,110.73477125504762,254.0
inf,0.019003149606299213,0.1224351056227543,254.0
dt,1.2113385826771654,1.3616665342591419,254.0
pend_peak,0.8700787401574803,2.043704880369046,254.0
