dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
0.5,64.0,384,8,0,112.0,0.0,19.0,0.0,0.0,29.964,29.964,36.02947759628296,64,384,1,64
0.5,64.0,384,8,0,16.0,0.0,16.5,0.0,0.0,3.248,3.248,36.53304409980774,64,384,1,64
0.5,64.0,384,8,0,127.74,0.0,19.4,0.0,0.0,36.371,36.371,37.03077054023743,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,37.53027272224426,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,35.85,35.85,38.03168296813965,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,38.53020167350769,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.01,36.01,39.031940937042236,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.1,0.0,0.0,0.0,0.0,39.53680872917175,64,384,1,64
0.5,64.0,384,8,3,128.0,0.0,19.4,0.0,0.0,36.828,36.828,40.03148674964905,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,40.529860973358154,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.552,36.552,41.03128933906555,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,41.53366279602051,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.252,36.252,42.031583070755005,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,42.5354118347168,64,384,1,64
0.5,64.0,384,8,0,127.74,0.0,19.4,0.0,0.0,36.287,36.287,43.03223943710327,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,43.53759574890137,64,384,1,64
0.5,64.0,384,8,0,127.74,0.0,19.4,0.0,0.0,36.455,36.455,44.03306746482849,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,44.533992528915405,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,36.06,36.06,45.03307843208313,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,45.53349161148071,64,384,1,64
0.5,64.0,384,8,4,128.0,0.0,19.5,0.0,0.0,36.426,36.426,46.03153085708618,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,46.53443121910095,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.5,0.0,0.0,35.928,35.928,47.031370878219604,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,47.53499937057495,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.6,0.0,0.0,36.658,36.658,48.03085947036743,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.3,0.0,0.0,0.0,0.0,48.5357723236084,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.4,0.0,0.0,36.876,36.876,49.031001806259155,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,49.53869080543518,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.7,0.0,0.0,36.85,36.85,50.030824184417725,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,50.53867316246033,64,384,1,64
0.5,64.0,384,8,0,128.0,0.0,19.7,0.0,0.0,35.998,35.998,51.03128528594971,64,384,1,64
0.5,64.0,384,8,0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,51.53278160095215,64,384,1,64
