dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.782,15.782,36.8949031829834,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.006,14.006,37.39481854438782,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.556,15.556,37.89907097816467,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.11,15.11,38.387207984924316,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.174,15.174,38.88658547401428,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.192,16.192,39.39415001869202,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.968,13.968,39.893911361694336,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.068,16.068,40.39540648460388,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.262,14.262,40.895379304885864,64,384,1,8
0.5,64.0,384,8,3,64.0,0.0,17.8,0.0,0.0,14.588,14.588,41.394322633743286,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.366,13.366,41.894227266311646,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.756,14.756,42.39480662345886,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.044,13.044,42.894203901290894,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.886,14.886,43.39401364326477,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.062,13.062,43.89444637298584,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.676,14.676,44.39500403404236,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.638,14.638,44.89496898651123,64,384,1,8
0.5,64.0,384,8,0,50.0,0.0,17.6,0.0,0.0,11.46,11.46,45.38734841346741,64,384,1,8
0.5,64.0,384,8,0,78.0,0.0,18.2,0.0,0.0,17.906,17.906,45.895480155944824,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.266,13.266,46.395007610321045,64,384,1,8
0.5,64.0,384,8,0,63.87,0.0,17.8,0.0,0.0,14.768,14.768,46.8960747718811,64,384,1,8
0.5,64.0,384,8,4,64.0,0.0,17.9,0.0,0.0,14.814,14.814,47.387325048446655,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.066,13.066,47.89430570602417,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.004,15.004,48.39693284034729,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.344,16.344,48.89556431770325,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.408,15.408,49.39543914794922,64,384,1,8
0.5,64.0,384,8,0,62.0,0.0,17.8,0.0,0.0,13.504,13.504,49.88867235183716,64,384,1,8
0.5,64.0,384,8,0,66.0,0.0,18.0,0.0,0.0,15.626,15.626,50.395684242248535,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.788,13.788,50.89581561088562,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.674,13.674,51.39618539810181,64,384,1,8
0.5,64.0,384,8,0,62.0,0.0,17.9,0.0,0.0,14.246,14.246,51.88867473602295,64,384,1,8
0.5,64.0,384,8,0,66.0,0.0,17.9,0.0,0.0,14.834,14.834,52.3951575756073,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.442,14.442,52.89589977264404,64,384,1,8
0.5,64.0,384,8,5,64.0,0.0,18.0,0.0,0.0,14.804,14.804,53.3950092792511,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.638,15.638,53.89504623413086,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.802,14.802,54.39413905143738,64,384,1,8
0.5,64.0,384,8,0,58.0,0.0,18.1,0.0,0.0,13.726,13.726,54.8887939453125,64,384,1,8
0.5,64.0,384,8,0,70.0,0.0,18.2,0.0,0.0,15.62,15.62,55.394699811935425,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,14.872,14.872,55.89599347114563,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,13.186,13.186,56.394142389297485,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.474,14.474,56.89386987686157,64,384,1,8
0.5,64.0,384,8,0,60.0,0.0,17.8,0.0,0.0,14.314,14.314,57.38868832588196,64,384,1,8
0.5,64.0,384,8,0,68.0,0.0,18.0,0.0,0.0,15.32,15.32,57.89454174041748,64,384,1,8
0.5,64.0,384,8,0,60.0,0.0,17.8,0.0,0.0,13.928,13.928,58.388574838638306,64,384,1,8
0.5,64.0,384,8,0,68.0,0.0,17.9,0.0,0.0,16.786,16.786,58.895283699035645,64,384,1,8
0.5,64.0,384,8,6,64.0,0.0,17.8,0.0,0.0,15.766,15.766,59.39565682411194,64,384,1,8
0.5,64.0,384,8,0,56.0,0.0,17.7,0.0,0.0,13.74,13.74,59.889161825180054,64,384,1,8
0.5,64.0,384,8,0,72.0,0.0,18.1,0.0,0.0,17.396,17.396,60.39495825767517,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.512,15.512,60.88792610168457,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.742,15.742,61.39548301696777,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.416,15.416,61.89443302154541,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.284,15.284,62.38886308670044,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.404,15.404,62.895673990249634,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.48,14.48,63.393924713134766,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.812,14.812,63.89633083343506,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.306,14.306,64.39651370048523,64,384,1,8
0.5,64.0,384,8,0,48.0,0.0,17.7,0.0,0.0,10.768,10.768,64.88830757141113,64,384,1,8
0.5,64.0,384,8,7,80.0,0.0,18.2,0.0,0.0,19.028,19.028,65.39549970626831,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.124,14.124,65.89557147026062,64,384,1,8
0.5,64.0,384,8,0,56.0,0.0,17.7,0.0,0.0,13.114,13.114,66.39082598686218,64,384,1,8
0.5,64.0,384,8,0,68.0,0.0,17.8,0.0,0.0,15.518,15.518,66.88847303390503,64,384,1,8
0.5,64.0,384,8,0,68.0,0.0,18.0,0.0,0.0,14.74,14.74,67.39433264732361,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.05,15.05,67.89544749259949,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.106,14.106,68.39456343650818,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.68,13.68,68.89575123786926,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.288,14.288,69.39460062980652,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.21,14.21,69.89340996742249,64,384,1,8
0.5,64.0,384,8,0,60.0,0.0,17.8,0.0,0.0,14.122,14.122,70.38815832138062,64,384,1,8
0.5,64.0,384,8,0,68.0,0.0,17.9,0.0,0.0,14.594,14.594,70.89503049850464,64,384,1,8
10.0,64.0,384,8,8,63.98,0.7998,95.9,942.305,0.36,961.717,1904.382,80.89514207839966,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.706,13.706,81.39500188827515,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.902,13.902,81.89511156082153,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.504,13.504,82.39592361450195,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.626,14.626,82.89700675010681,64,384,1,8
0.5,64.0,384,8,2,64.0,0.0,17.9,0.0,0.0,13.484,13.484,83.39553141593933,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.38,15.38,83.89549732208252,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.358,15.358,84.3961193561554,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.71,15.71,84.89537835121155,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.626,14.626,85.39411997795105,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.034,13.034,85.8943498134613,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.122,14.122,86.39526152610779,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.948,14.948,86.89563155174255,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.158,13.158,87.39543056488037,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.256,15.256,87.8955500125885,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.654,13.654,88.39487767219543,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,13.968,13.968,88.89647221565247,64,384,1,8
0.5,64.0,384,8,3,64.0,0.0,17.8,0.0,0.0,15.75,15.75,89.39547061920166,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.654,14.654,89.89576077461243,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.774,14.774,90.39574790000916,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.256,15.256,90.8958625793457,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.376,13.376,91.39457321166992,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,12.788,12.788,91.89474415779114,64,384,1,8
0.5,64.0,384,8,0,48.0,0.0,17.5,0.0,0.0,12.056,12.056,92.3957130908966,64,384,1,8
0.5,64.0,384,8,0,80.0,0.0,18.2,0.0,0.0,16.604,16.604,92.89560294151306,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.068,14.068,93.39551615715027,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.446,13.446,93.89601254463196,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.71,13.71,94.39617395401001,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.566,14.566,94.8952968120575,64,384,1,8
0.5,64.0,384,8,4,64.0,0.0,18.2,0.0,0.0,14.388,14.388,95.39575743675232,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,13.35,13.35,95.8946681022644,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.186,14.186,96.39477205276489,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,14.844,14.844,96.89578652381897,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,15.726,15.726,97.3947651386261,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.596,14.596,97.89605164527893,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.528,14.528,98.39605689048767,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.41,14.41,98.89541983604431,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.486,14.486,99.39601755142212,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.408,14.408,99.89522409439087,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.402,16.402,100.39582896232605,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.898,14.898,100.89572954177856,64,384,1,8
0.5,64.0,384,8,5,64.0,0.0,17.9,0.0,0.0,16.344,16.344,101.39555311203003,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.658,13.658,101.89595460891724,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.056,15.056,102.39559698104858,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.252,14.252,102.8955545425415,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.06,13.06,103.39573001861572,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.544,15.544,103.89576077461243,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.062,14.062,104.39424061775208,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.852,13.852,104.89434742927551,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,13.982,13.982,105.39528226852417,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.308,13.308,105.89522767066956,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.92,14.92,106.3960952758789,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.66,15.66,106.89723086357117,64,384,1,8
0.5,64.0,384,8,0,58.0,0.0,17.9,0.0,0.0,13.2,13.2,107.39052939414978,64,384,1,8
0.5,64.0,384,8,6,62.0,0.0,17.9,0.0,0.0,14.97,14.97,107.89053750038147,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,13.878,13.878,108.39086294174194,64,384,1,8
0.5,64.0,384,8,0,60.0,0.0,18.0,0.0,0.0,13.724,13.724,108.89401125907898,64,384,1,8
0.5,64.0,384,8,0,72.0,0.0,18.3,0.0,0.0,16.808,16.808,109.39008593559265,64,384,1,8
0.5,64.0,384,8,0,68.0,0.0,17.9,0.0,0.0,16.77,16.77,109.89610481262207,64,384,1,8
0.5,64.0,384,8,0,56.0,0.0,17.8,0.0,0.0,13.166,13.166,110.39107465744019,64,384,1,8
0.5,64.0,384,8,0,72.0,0.0,18.2,0.0,0.0,16.412,16.412,110.89646291732788,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.2,16.2,111.39646315574646,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.21,15.21,111.896719455719,64,384,1,8
0.5,64.0,384,8,0,56.0,0.0,17.9,0.0,0.0,13.314,13.314,112.39108300209045,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,13.424,13.424,112.89180421829224,64,384,1,8
0.5,64.0,384,8,0,62.0,0.0,17.9,0.0,0.0,13.896,13.896,113.39336800575256,64,384,1,8
0.5,64.0,384,8,7,70.0,0.0,18.2,0.0,0.0,15.87,15.87,113.88963222503662,64,384,1,8
0.5,64.0,384,8,0,60.0,0.0,17.9,0.0,0.0,13.87,13.87,114.39043474197388,64,384,1,8
0.5,64.0,384,8,0,72.0,0.0,18.2,0.0,0.0,16.232,16.232,114.88916802406311,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,15.53,15.53,115.3960816860199,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.4,0.0,0.0,14.556,14.556,115.89578104019165,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.3,0.0,0.0,15.298,15.298,116.39637207984924,64,384,1,8
0.5,64.0,384,8,0,56.0,0.0,18.2,0.0,0.0,12.54,12.54,116.89013314247131,64,384,1,8
0.5,64.0,384,8,0,70.0,0.0,18.5,0.0,0.0,15.974,15.974,117.38939070701599,64,384,1,8
0.5,64.0,384,8,0,58.0,0.0,18.3,0.0,0.0,13.23,13.23,117.89022397994995,64,384,1,8
0.5,64.0,384,8,0,72.0,0.0,18.0,0.0,0.0,17.586,17.586,118.39614987373352,64,384,1,8
0.5,64.0,384,8,0,56.0,0.0,17.9,0.0,0.0,13.29,13.29,118.89022421836853,64,384,1,8
0.5,64.0,384,8,0,62.0,0.0,18.0,0.0,0.0,13.946,13.946,119.39150428771973,64,384,1,8
9.51,64.0,384,8,8,64.46,0.8412,100.0,991.268,0.358,1010.84,2002.465,128.90107369422913,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,14.35,14.35,129.40731072425842,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.21,15.21,129.90562224388123,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,14.148,14.148,130.40195083618164,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,14.088,14.088,130.89986896514893,64,384,1,8
0.5,64.0,384,8,2,64.0,0.0,18.2,0.0,0.0,13.826,13.826,131.40659046173096,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,13.914,13.914,131.89965176582336,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,15.06,15.06,132.3995795249939,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.58,15.58,132.9063422679901,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.2,0.0,0.0,14.412,14.412,133.4020791053772,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.618,14.618,133.90697598457336,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.374,15.374,134.40376496315002,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,16.014,16.014,134.9044189453125,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.418,15.418,135.40658712387085,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.3,0.0,0.0,15.338,15.338,135.9059076309204,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.3,0.0,0.0,14.88,14.88,136.40573573112488,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,14.04,14.04,136.90423464775085,64,384,1,8
0.5,64.0,384,8,3,64.0,0.0,18.2,0.0,0.0,13.41,13.41,137.4055655002594,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.1,0.0,0.0,13.978,13.978,137.9050829410553,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,14.344,14.344,138.4053237438202,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,13.728,13.728,138.90468883514404,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.152,15.152,139.40396213531494,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.296,13.296,139.90501236915588,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,15.158,15.158,140.40472292900085,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.7,0.0,0.0,14.186,14.186,140.90377283096313,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.266,15.266,141.40537571907043,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,15.322,15.322,141.90549659729004,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,13.77,13.77,142.39948225021362,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,15.258,15.258,142.90499329566956,64,384,1,8
0.5,64.0,384,8,4,64.0,0.0,17.9,0.0,0.0,14.156,14.156,143.40435481071472,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.022,14.022,143.90569472312927,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,12.812,12.812,144.40418601036072,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.9,0.0,0.0,14.922,14.922,144.9053237438202,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,18.0,0.0,0.0,13.8,13.8,145.40601801872253,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.004,14.004,145.9043493270874,64,384,1,8
0.5,64.0,384,8,0,64.0,0.0,17.8,0.0,0.0,14.57,14.57,146.40448927879333,64,384,1,8
