metric,mean,std,count
active,34.04666666666666,10.18034774582817,60.0
infer_ms_s,186.38639999999998,115.52639285494278,60.0
fill_ms_s,0.06885,0.04280021582394499,60.0
rx_ms_s,225.18433333333334,121.20403395530839,60.0
eproxy_ms_s,411.63953333333336,236.4981116145963,60.0
samp,60.499166666666675,19.878800162584128,60.0
inf,0.15821499999999997,0.09806716623427202,60.0
dt,5.085999999999999,0.2786723974216782,60.0
pend_peak,0.75,0.4366668823046865,60.0
