metric,mean,std,count
active,19.322772277227724,8.703806424058607,505.0
infer_ms_s,11.575760396039604,105.69745094276225,505.0
fill_ms_s,0.004205940594059406,0.038412872506011976,505.0
rx_ms_s,25.096334653465348,106.33913745530842,505.0
eproxy_ms_s,36.67629306930693,212.07293121589385,505.0
samp,63.742732673267334,4.004606531241402,505.0
inf,0.009824158415841585,0.08970362781841311,505.0
dt,0.609069306930693,0.9959420269175661,505.0
pend_peak,0.43564356435643564,1.5119618390886345,505.0
