dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
5.0,64.0,384,1,1,48.8,0.2,37.6,235.509,0.082,266.787,502.378,147.3363823890686,64,384,1,256
5.0,64.0,384,1,1,96.4,0.2,40.2,235.595,0.082,298.028,533.705,152.34131002426147,64,384,1,256
5.0,64.0,384,1,1,47.8,0.2,37.5,235.609,0.088,266.973,502.67,157.34018540382385,64,384,1,256
5.0,64.0,384,1,0,48.4,0.0,17.7,0.0,0.0,30.75,30.75,162.33475136756897,64,384,1,256
5.0,64.0,384,1,1,49.2,0.2,37.7,235.538,0.082,267.229,502.849,167.33928418159485,64,384,1,256
5.0,64.0,384,1,1,99.0,0.2,40.3,235.591,0.088,298.922,534.6,172.3334002494812,64,384,1,256
5.0,64.0,384,1,1,49.59,0.2,37.6,235.567,0.082,267.532,503.182,177.33344340324402,64,384,1,256
5.0,64.0,384,1,1,49.8,0.2,37.5,235.628,0.082,266.99,502.701,182.34148025512695,64,384,1,256
5.0,64.0,384,1,0,48.8,0.0,17.9,0.0,0.0,31.921,31.921,187.33339500427246,64,384,1,256
6.0,64.0,384,1,1,82.65,0.3333,52.6,392.617,0.137,445.671,838.426,193.3342411518097,64,384,1,256
5.0,64.0,384,1,0,49.4,0.0,17.7,0.0,0.0,31.458,31.458,198.33814477920532,64,384,1,256
5.0,64.0,384,1,1,49.2,0.2,37.5,235.629,0.088,266.733,502.45,203.33621287345886,64,384,1,256
5.0,64.0,384,1,1,98.2,0.2,40.3,235.61,0.082,298.22,533.912,208.33681201934814,64,384,1,256
5.0,64.0,384,1,1,48.8,0.2,37.6,235.609,0.088,266.867,502.563,213.34096908569336,64,384,1,256
5.0,64.0,384,1,0,50.2,0.0,17.8,0.0,0.0,31.911,31.911,218.33572006225586,64,384,1,256
5.0,64.0,384,1,1,49.2,0.2,37.6,235.626,0.091,267.594,503.311,223.33411359786987,64,384,1,256
5.0,64.0,384,1,1,99.0,0.2,40.3,235.636,0.086,298.859,534.581,228.3396246433258,64,384,1,256
5.0,64.0,384,1,1,48.6,0.2,37.6,235.607,0.086,266.916,502.608,233.34039425849915,64,384,1,256
5.0,64.0,384,1,1,49.4,0.2,37.6,235.61,0.086,267.603,503.298,238.33375477790833,64,384,1,256
5.0,64.0,384,1,0,47.4,0.0,17.7,0.0,0.0,31.148,31.148,243.33803462982178,64,384,1,256
6.0,64.0,384,1,1,83.13,0.3332,52.6,392.495,0.144,445.874,838.513,249.33554244041443,64,384,1,256
5.0,64.0,384,1,0,49.8,0.0,17.7,0.0,0.0,31.459,31.459,254.34266304969788,64,384,1,256
5.0,64.0,384,1,1,48.2,0.2,37.5,235.618,0.086,266.685,502.389,259.3378849029541,64,384,1,256
5.0,64.0,384,1,1,98.6,0.2,40.2,235.626,0.088,298.499,534.212,264.33711981773376,64,384,1,256
5.0,64.0,384,1,1,49.58,0.1999,37.6,235.494,0.091,267.106,502.691,269.33653950691223,64,384,1,256
5.0,64.0,384,1,0,49.8,0.0,17.8,0.0,0.0,31.899,31.899,274.34421467781067,64,384,1,256
5.0,64.0,384,1,1,49.4,0.2,37.5,235.618,0.082,267.039,502.739,279.3409512042999,64,384,1,256
5.0,64.0,384,1,1,96.6,0.2,40.2,235.626,0.086,298.61,534.321,284.3407437801361,64,384,1,256
5.0,64.0,384,1,1,47.8,0.2,37.6,235.571,0.091,267.105,502.768,289.34278678894043,64,384,1,256
5.0,64.0,384,1,1,49.4,0.2,37.7,235.605,0.091,267.638,503.334,294.33875250816345,64,384,1,256
5.0,64.0,384,1,0,49.6,0.0,17.8,0.0,0.0,32.194,32.194,299.33839535713196,64,384,1,256
5.0,64.0,384,1,1,96.0,0.2,40.1,235.624,0.088,297.832,533.544,304.3424813747406,64,384,1,256
5.0,64.0,384,1,1,48.8,0.2,37.5,235.723,0.122,267.11,502.955,309.3425006866455,64,384,1,256
