dt,Fs,HOP,BATCH,pend_peak,samp,inf,active,infer_ms_s,fill_ms_s,rx_ms_s,eproxy_ms_s,t_sec,fs_run,hop_run,batch_run,burst_run
6.0,64.0,384,1,1,63.0,0.1667,34.9,196.517,0.069,230.809,427.394,158.97152400016785,64,384,1,8
6.13,64.0,384,1,1,64.3,0.1632,34.4,192.393,0.072,226.716,419.181,165.09913325309753,64,384,1,8
6.0,64.0,384,1,1,63.32,0.1666,34.8,196.474,0.076,231.176,427.726,171.0999321937561,64,384,1,8
6.0,64.0,384,1,1,64.17,0.1667,34.8,196.49,0.076,231.002,427.568,177.09976601600647,64,384,1,8
6.0,64.0,384,1,1,63.67,0.1667,34.8,196.497,0.073,231.044,427.615,183.09925484657288,64,384,1,8
6.0,64.0,384,1,1,63.68,0.1667,34.8,196.581,0.072,231.031,427.683,189.09883618354797,64,384,1,8
6.13,64.0,384,1,1,63.16,0.1632,34.5,192.346,0.074,227.036,419.456,195.2254502773285,64,384,1,8
6.0,64.0,384,1,1,63.33,0.1667,34.9,196.51,0.103,231.816,428.429,201.22513675689697,64,384,1,8
6.12,64.0,384,1,1,63.52,0.1633,34.4,192.548,0.084,227.817,420.45,207.34819769859314,64,384,1,8
6.0,64.0,384,1,1,63.98,0.1666,34.8,196.466,0.09,232.416,428.972,213.35057377815247,64,384,1,8
6.0,64.0,384,1,1,63.67,0.1667,34.9,196.52,0.08,232.578,429.179,219.35046792030334,64,384,1,8
6.0,64.0,384,1,1,63.83,0.1667,34.8,196.532,0.073,232.9,429.506,225.34979557991028,64,384,1,8
6.0,64.0,384,1,1,63.01,0.1667,34.8,196.587,0.072,231.794,428.453,231.34847331047058,64,384,1,8
6.12,64.0,384,1,1,63.35,0.1633,34.4,192.455,0.067,227.024,419.546,237.47380447387695,64,384,1,8
6.12,64.0,384,1,1,63.51,0.1633,34.5,192.463,0.072,227.047,419.581,243.59832859039307,64,384,1,8
6.0,64.0,384,1,1,63.8,0.1666,34.8,196.409,0.071,231.676,428.157,249.60048723220825,64,384,1,8
6.0,64.0,384,1,1,63.17,0.1667,34.8,196.522,0.069,230.857,427.448,255.60038661956787,64,384,1,8
6.12,64.0,384,1,1,63.03,0.1633,34.5,192.533,0.067,226.426,419.025,261.7238299846649,64,384,1,8
6.0,64.0,384,1,1,64.15,0.1666,34.8,196.496,0.071,231.176,427.743,267.7259075641632,64,384,1,8
6.0,64.0,384,1,1,63.51,0.1667,34.8,196.589,0.069,231.644,428.301,273.7252907752991,64,384,1,8
6.12,64.0,384,1,1,63.35,0.1633,34.5,192.468,0.074,226.873,419.416,279.8494668006897,64,384,1,8
6.0,64.0,384,1,1,63.83,0.1667,34.8,196.527,0.069,231.184,427.78,285.8497688770294,64,384,1,8
6.13,64.0,384,1,1,62.36,0.1632,34.4,192.446,0.072,225.089,417.606,291.97493982315063,64,384,1,8
6.12,64.0,384,1,1,63.03,0.1633,34.4,192.449,0.074,227.155,419.678,298.0994975566864,64,384,1,8
6.0,64.0,384,1,1,63.82,0.1666,34.9,196.5,0.071,231.464,428.035,304.1001126766205,64,384,1,8
6.12,64.0,384,1,1,62.37,0.1633,34.4,192.528,0.072,226.046,418.646,310.225204706192,64,384,1,8
