idx,t_us,red,ir,green,finger,rb_used,flags
1496,47651256,145837,171023,0,1,118,0
1497,47682506,145960,171232,0,1,117,0
1498,47713756,146096,171382,0,1,118,0
1499,47745006,146148,171398,0,1,119,0
1500,47776256,146142,171546,0,1,118,0
1501,47807506,146289,171705,0,1,118,0
1502,47838756,146304,171593,0,1,117,0
1503,47870006,146272,171708,0,1,118,0
1504,47901256,146274,171727,0,1,119,0
1505,47932506,146258,171775,0,1,118,0
1506,47963756,146341,171780,0,1,119,0
1507,47995006,146306,171736,0,1,119,0
1508,48026256,146318,171718,0,1,118,0
1509,48057506,146333,171773,0,1,119,0
1510,48088756,146295,171845,0,1,118,0
1511,48120006,146261,171707,0,1,119,0
1512,48151256,146255,171567,0,1,120,0
1513,48182506,146214,171471,0,1,119,0
1514,48213756,146046,171437,0,1,119,0
1515,48245006,146015,171403,0,1,118,0
1516,48276256,146013,171339,0,1,119,0
1517,48307506,145951,171371,0,1,120,0
1518,48338756,146032,171554,0,1,119,0
1519,48370006,146085,171427,0,1,120,0
1520,48401256,145928,171136,0,1,120,0
1521,48432506,146295,170872,0,1,119,0
1522,48463756,145653,170709,0,1,120,0
1523,48495006,145606,170632,0,1,119,0
1524,48526256,145496,170585,0,1,120,0
1525,48557506,145477,170641,0,1,121,0
1526,48588756,145607,170775,0,1,120,0
1527,48620006,145678,170845,0,1,120,0
1528,48651256,145713,171014,0,1,119,0
1529,48682506,145768,170924,0,1,120,0
1530,48713756,145747,170981,0,1,121,0
1531,48745006,145806,171014,0,1,120,0
1532,48776256,145792,170985,0,1,121,0
1533,48807506,145838,171169,0,1,121,0
1534,48838756,145845,171149,0,1,120,0
1535,48870006,145682,170948,0,1,121,0
1536,48901256,145645,170889,0,1,120,0
1537,48932506,145645,170946,0,1,121,0
1538,48963756,145697,170990,0,1,122,0
1539,48995006,145662,170984,0,1,121,0
1540,49026256,145686,171023,0,1,121,0
1541,49057506,145714,171088,0,1,120,0
1542,49088756,145784,171224,0,1,121,0
1543,49120006,145839,171414,0,1,122,0
1544,49151256,145888,171446,0,1,121,0
1545,49182506,145973,171539,0,1,122,0
1546,49213756,146007,171667,0,1,122,0
1547,49245006,146058,171608,0,1,121,0
1548,49276256,146020,171553,0,1,122,0
1549,49307506,145948,171402,0,1,121,0
1550,49338756,145935,171290,0,1,122,0
1551,49370006,145898,171158,0,1,123,0
1552,49401256,145678,170968,0,1,122,0
1553,49432506,145649,170951,0,1,122,0
1554,49463756,145591,170944,0,1,121,0
1555,49495006,145589,170861,0,1,122,0
1556,49526256,145553,170959,0,1,123,0
1557,49557506,145632,170987,0,1,122,0
1558,49588756,145623,170981,0,1,123,0
1559,49620006,145568,170887,0,1,123,0
1560,49651256,145575,170927,0,1,122,0
1561,49682506,145638,170967,0,1,123,0
1562,49713756,145610,171039,0,1,122,0
1563,49745006,145790,171389,0,1,123,0
1564,49776256,145678,171071,0,1,124,0
1565,49807506,145670,171140,0,1,123,0
1566,49838756,145706,171287,0,1,123,0
1567,49870006,145690,171283,0,1,122,0
