metric,mean,std,count
active,20.12929292929293,7.992167754327786,99.0
infer_ms_s,46.22886868686868,92.59098101422437,99.0
fill_ms_s,0.015444444444444446,0.030937468935370003,99.0
rx_ms_s,55.54007070707071,95.47393111609188,99.0
eproxy_ms_s,101.78448484848485,188.0952917529295,99.0
samp,15.987777777777778,0.06811687967788999,99.0
inf,0.039200000000000006,0.07851274041939478,99.0
dt,5.036060606060606,0.18708187764314876,99.0
