metric,mean,std,count
active,35.542857142857144,3.9103160266877963,21.0
infer_ms_s,192.28747619047618,46.45858355204025,21.0
fill_ms_s,0.06509523809523811,0.01593394101252029,21.0
rx_ms_s,230.88809523809522,47.400014644412046,21.0
eproxy_ms_s,423.24076190476194,93.87287389278372,21.0
samp,63.34333333333333,0.5124873982190519,21.0
inf,0.1630333333333333,0.03938891129916303,21.0
dt,5.828571428571429,0.4249739487814013,21.0
