metric,mean,std,count
active,25.100000000000005,9.592106684055274,48.0
infer_ms_s,92.68724999999999,111.51996875581463,48.0
fill_ms_s,0.03162500000000001,0.038086477747804964,48.0
rx_ms_s,111.49445833333334,115.2157731016135,48.0
eproxy_ms_s,204.213375,226.77276852012437,48.0
samp,31.91416666666667,0.2019462044791782,48.0
inf,0.07858958333333334,0.09455768978615667,48.0
dt,5.142916666666667,0.36163904852551493,48.0
